"","ll_id","OCEAN","REGION","REGION_SUB","SI_LATI","SI_LONG","YEAR","DATE","long_bin_0.5","lat_bin_0.5","long_bin_2.5","lat_bin_2.5"
"188",188,"CARIB","PRICO","PRICO",18.1481648,-65.297727,2014,"9/19/2014",-65.2958333333333,18.1458333333333,-65.3125,18.1458333333333
"189",189,"CARIB","PRICO","PRICO",18.1377511,-65.488129,2014,"8/25/2014",-65.4875,18.1375,-65.4791666666667,18.1458333333333
"190",190,"CARIB","PRICO","PRICO",18.1300298,-65.269798,2014,"9/19/2014",-65.2708333333333,18.1291666666667,-65.2708333333333,18.1458333333333
"191",191,"CARIB","PRICO","PRICO",18.1328463,-65.668996,2014,"8/28/2014",-65.6708333333333,18.1291666666667,-65.6875,18.1458333333333
"192",192,"CARIB","PRICO","PRICO",18.1248383,-65.623837,2014,"8/28/2014",-65.6208333333333,18.1208333333333,-65.6041666666667,18.1041666666667
"193",193,"CARIB","PRICO","PRICO",18.1202026,-65.616847,2014,"8/28/2014",-65.6208333333333,18.1208333333333,-65.6041666666667,18.1041666666667
"194",194,"CARIB","PRICO","PRICO",18.1132741,-65.711845,2014,"8/27/2014",-65.7125,18.1125,-65.7291666666667,18.1041666666667
"195",195,"CARIB","PRICO","PRICO",18.104424,-65.643578,2014,"8/28/2014",-65.6458333333333,18.1041666666667,-65.6458333333333,18.1041666666667
"196",196,"CARIB","PRICO","PRICO",18.1001153,-65.681414,2014,"8/27/2014",-65.6791666666667,18.1041666666667,-65.6875,18.1041666666667
"197",197,"CARIB","PRICO","PRICO",18.0928825,-65.707034,2014,"8/27/2014",-65.7041666666667,18.0958333333333,-65.6875,18.1041666666667
"198",198,"CARIB","PRICO","PRICO",18.0880696,-65.742518,2014,"8/27/2014",-65.7458333333333,18.0875,-65.7291666666667,18.1041666666667
"199",199,"CARIB","PRICO","PRICO",18.0848659,-65.713318,2014,"8/27/2014",-65.7125,18.0875,-65.7291666666667,18.1041666666667
"200",200,"CARIB","PRICO","PRICO",18.4796129,-66.209684,2014,"9/8/2014",-66.2125,18.4791666666667,-66.2291666666667,18.4791666666667
"201",201,"CARIB","PRICO","PRICO",18.0110243,-67.306155,2014,"7/18/2014",-67.3041666666667,18.0125,-67.3125,18.0208333333333
"202",202,"CARIB","PRICO","PRICO",17.995528,-67.342657,2014,"8/6/2014",-67.3458333333333,17.9958333333333,-67.3541666666667,17.9791666666667
"203",203,"CARIB","PRICO","PRICO",17.9586766,-67.312791,2014,"8/6/2014",-67.3125,17.9625,-67.3125,17.9791666666667
"204",204,"CARIB","PRICO","PRICO",17.9581302,-67.301939,2014,"7/18/2014",-67.3041666666667,17.9541666666667,-67.3125,17.9375
"205",205,"CARIB","PRICO","PRICO",17.9528081,-67.313319,2014,"7/18/2014",-67.3125,17.9541666666667,-67.3125,17.9375
"206",206,"CARIB","PRICO","PRICO",17.9493126,-67.32704,2014,"8/6/2014",-67.3291666666667,17.9458333333333,-67.3125,17.9375
"207",207,"CARIB","PRICO","PRICO",17.9473215,-67.305818,2014,"7/18/2014",-67.3041666666667,17.9458333333333,-67.3125,17.9375
"208",208,"CARIB","PRICO","PRICO",17.9351616,-67.310182,2014,"7/18/2014",-67.3125,17.9375,-67.3125,17.9375
"209",209,"CARIB","PRICO","PRICO",18.0782617,-65.542159,2014,"12/2/2014",-65.5458333333333,18.0791666666667,-65.5625,18.0625
"210",210,"CARIB","PRICO","PRICO",18.0793389,-65.477028,2014,"12/3/2014",-65.4791666666667,18.0791666666667,-65.4791666666667,18.0625
"211",211,"CARIB","PRICO","PRICO",18.0836441,-65.616605,2014,"12/2/2014",-65.6125,18.0875,-65.6041666666667,18.1041666666667
"212",212,"CARIB","PRICO","PRICO",18.0865703,-65.577856,2014,"12/2/2014",-65.5791666666667,18.0875,-65.5625,18.1041666666667
"213",213,"CARIB","PRICO","PRICO",18.0886066,-65.61651,2014,"11/30/2014",-65.6125,18.0875,-65.6041666666667,18.1041666666667
"214",214,"CARIB","PRICO","PRICO",18.0889193,-65.361246,2014,"12/1/2014",-65.3625,18.0875,-65.3541666666667,18.1041666666667
"215",215,"CARIB","PRICO","PRICO",18.0911093,-65.430082,2014,"12/2/2014",-65.4291666666667,18.0875,-65.4375,18.1041666666667
"216",216,"CARIB","PRICO","PRICO",18.0924643,-65.45459,2014,"12/2/2014",-65.4541666666667,18.0958333333333,-65.4375,18.1041666666667
"217",217,"CARIB","PRICO","PRICO",18.0946407,-65.474835,2014,"12/3/2014",-65.4708333333333,18.0958333333333,-65.4791666666667,18.1041666666667
"218",218,"CARIB","PRICO","PRICO",18.0975546,-65.612091,2014,"12/2/2014",-65.6125,18.0958333333333,-65.6041666666667,18.1041666666667
"219",219,"CARIB","PRICO","PRICO",18.0962257,-65.389875,2014,"12/1/2014",-65.3875,18.0958333333333,-65.3958333333333,18.1041666666667
"220",220,"CARIB","PRICO","PRICO",18.1017557,-65.620033,2014,"11/30/2014",-65.6208333333333,18.1041666666667,-65.6041666666667,18.1041666666667
"221",221,"CARIB","PRICO","PRICO",18.0962489,-65.319577,2014,"12/1/2014",-65.3208333333333,18.0958333333333,-65.3125,18.1041666666667
"222",222,"CARIB","PRICO","PRICO",18.1053964,-65.397708,2014,"12/1/2014",-65.3958333333333,18.1041666666667,-65.3958333333333,18.1041666666667
"223",223,"CARIB","PRICO","PRICO",18.1057857,-65.394397,2014,"12/1/2014",-65.3958333333333,18.1041666666667,-65.3958333333333,18.1041666666667
"224",224,"CARIB","PRICO","PRICO",18.1090576,-65.400464,2014,"12/1/2014",-65.4041666666667,18.1125,-65.3958333333333,18.1041666666667
"225",225,"CARIB","PRICO","PRICO",18.120494,-65.313408,2014,"12/1/2014",-65.3125,18.1208333333333,-65.3125,18.1041666666667
"226",226,"CARIB","PRICO","PRICO",18.1464546,-65.672987,2014,"11/30/2014",-65.6708333333333,18.1458333333333,-65.6875,18.1458333333333
"227",227,"CARIB","PRICO","PRICO",18.1775713,-65.619991,2014,"11/30/2014",-65.6208333333333,18.1791666666667,-65.6041666666667,18.1875
"228",228,"CARIB","PRICO","PRICO",18.3379516,-65.431657,2014,"11/29/2014",-65.4291666666667,18.3375,-65.4375,18.3541666666667
"229",229,"CARIB","PRICO","PRICO",18.3433241,-65.526994,2014,"11/29/2014",-65.5291666666667,18.3458333333333,-65.5208333333333,18.3541666666667
"230",230,"CARIB","PRICO","PRICO",18.3620102,-65.512443,2014,"11/29/2014",-65.5125,18.3625,-65.5208333333333,18.3541666666667
"231",231,"CARIB","PRICO","PRICO",18.3901,-65.56336,2016,"6/7/2016",-65.5625,18.3875,-65.5625,18.3958333333333
"232",232,"CARIB","PRICO","PRICO",18.3915,-65.57132,2016,"6/7/2016",-65.5708333333333,18.3875,-65.5625,18.3958333333333
"233",233,"CARIB","PRICO","PRICO",18.37651,-65.56044,2016,"6/7/2016",-65.5625,18.3791666666667,-65.5625,18.3958333333333
"234",234,"CARIB","PRICO","PRICO",18.3765,-65.57025,2016,"6/7/2016",-65.5708333333333,18.3791666666667,-65.5625,18.3958333333333
"235",235,"CARIB","PRICO","PRICO",18.36408,-65.49566,2016,"6/8/2016",-65.4958333333333,18.3625,-65.4791666666667,18.3541666666667
"236",236,"CARIB","PRICO","PRICO",18.36506,-65.5006,2016,"6/8/2016",-65.5041666666667,18.3625,-65.5208333333333,18.3541666666667
"237",237,"CARIB","PRICO","PRICO",18.34315,-65.53499,2016,"6/8/2016",-65.5375,18.3458333333333,-65.5208333333333,18.3541666666667
"238",238,"CARIB","PRICO","PRICO",18.35498,-65.56694,2016,"6/8/2016",-65.5708333333333,18.3541666666667,-65.5625,18.3541666666667
"239",239,"CARIB","PRICO","PRICO",18.39148,-65.57402,2016,"6/9/2016",-65.5708333333333,18.3875,-65.5625,18.3958333333333
"240",240,"CARIB","PRICO","PRICO",18.38077,-65.55602,2016,"6/9/2016",-65.5541666666667,18.3791666666667,-65.5625,18.3958333333333
"241",241,"CARIB","PRICO","PRICO",18.35796,-65.51013,2016,"6/9/2016",-65.5125,18.3541666666667,-65.5208333333333,18.3541666666667
"242",242,"CARIB","PRICO","PRICO",18.33812,-65.5616,2016,"6/9/2016",-65.5625,18.3375,-65.5625,18.3541666666667
"243",243,"CARIB","PRICO","PRICO",18.33913,-65.55685,2016,"6/10/2016",-65.5541666666667,18.3375,-65.5625,18.3541666666667
"244",244,"CARIB","PRICO","PRICO",18.34444,-65.56046,2016,"6/10/2016",-65.5625,18.3458333333333,-65.5625,18.3541666666667
"245",245,"CARIB","PRICO","PRICO",18.3698,-65.52486,2016,"6/10/2016",-65.5208333333333,18.3708333333333,-65.5208333333333,18.3541666666667
"246",246,"CARIB","PRICO","PRICO",18.41384,-65.61424,2016,"6/13/2016",-65.6125,18.4125,-65.6041666666667,18.3958333333333
"247",247,"CARIB","PRICO","PRICO",18.38606,-65.63689,2016,"6/13/2016",-65.6375,18.3875,-65.6458333333333,18.3958333333333
"248",248,"CARIB","PRICO","PRICO",18.37714,-65.65349,2016,"6/13/2016",-65.6541666666667,18.3791666666667,-65.6458333333333,18.3958333333333
"249",249,"CARIB","PRICO","PRICO",18.40341,-65.64742,2016,"6/14/2016",-65.6458333333333,18.4041666666667,-65.6458333333333,18.3958333333333
"250",250,"CARIB","PRICO","PRICO",18.39865,-65.64596,2016,"6/14/2016",-65.6458333333333,18.3958333333333,-65.6458333333333,18.3958333333333
"251",251,"CARIB","PRICO","PRICO",18.38508,-65.64596,2016,"6/14/2016",-65.6458333333333,18.3875,-65.6458333333333,18.3958333333333
"252",252,"CARIB","PRICO","PRICO",18.38037,-65.61176,2016,"6/14/2016",-65.6125,18.3791666666667,-65.6041666666667,18.3958333333333
"253",253,"CARIB","PRICO","PRICO",18.22877,-65.41286,2016,"6/15/2016",-65.4125,18.2291666666667,-65.3958333333333,18.2291666666667
"254",254,"CARIB","PRICO","PRICO",18.15031,-65.48879,2016,"6/15/2016",-65.4875,18.1541666666667,-65.4791666666667,18.1458333333333
"255",255,"CARIB","PRICO","PRICO",18.1633,-65.50648,2016,"6/15/2016",-65.5041666666667,18.1625,-65.5208333333333,18.1458333333333
"256",256,"CARIB","PRICO","PRICO",18.1272,-65.688,2016,"6/16/2016",-65.6875,18.1291666666667,-65.6875,18.1458333333333
"257",257,"CARIB","PRICO","PRICO",18.13252,-65.67904,2016,"6/16/2016",-65.6791666666667,18.1291666666667,-65.6875,18.1458333333333
"258",258,"CARIB","PRICO","PRICO",18.13183,-65.66637,2016,"6/16/2016",-65.6625,18.1291666666667,-65.6458333333333,18.1458333333333
"259",259,"CARIB","PRICO","PRICO",18.18834,-65.65147,2016,"6/16/2016",-65.6541666666667,18.1875,-65.6458333333333,18.1875
"260",260,"CARIB","PRICO","PRICO",18.2782,-65.4778,2016,"6/17/2016",-65.4791666666667,18.2791666666667,-65.4791666666667,18.2708333333333
"261",261,"CARIB","PRICO","PRICO",18.27109,-65.47798,2016,"6/17/2016",-65.4791666666667,18.2708333333333,-65.4791666666667,18.2708333333333
"262",262,"CARIB","PRICO","PRICO",18.25686,-65.52937,2016,"6/17/2016",-65.5291666666667,18.2541666666667,-65.5208333333333,18.2708333333333
"263",263,"CARIB","PRICO","PRICO",18.28798,-65.52086,2016,"6/17/2016",-65.5208333333333,18.2875,-65.5208333333333,18.2708333333333
"264",264,"CARIB","PRICO","PRICO",17.862056,-66.285793,2016,"6/20/2016",-66.2875,17.8625,-66.2708333333333,17.8541666666667
"265",265,"CARIB","PRICO","PRICO",17.8761,-66.17447,2016,"6/21/2016",-66.1708333333333,17.8791666666667,-66.1875,17.8958333333333
"266",266,"CARIB","PRICO","PRICO",17.8969,-66.13382,2016,"6/21/2016",-66.1375,17.8958333333333,-66.1458333333333,17.8958333333333
"267",267,"CARIB","PRICO","PRICO",17.86295,-66.15689,2016,"6/22/2016",-66.1541666666667,17.8625,-66.1458333333333,17.8541666666667
"268",268,"CARIB","PRICO","PRICO",17.8959,-66.1286,2016,"6/23/2016",-66.1291666666667,17.8958333333333,-66.1458333333333,17.8958333333333
"269",269,"CARIB","PRICO","PRICO",17.9054,-66.0906,2016,"6/23/2016",-66.0875,17.9041666666667,-66.1041666666667,17.8958333333333
"270",270,"CARIB","PRICO","PRICO",17.8809,-66.1745,2016,"6/24/2016",-66.1708333333333,17.8791666666667,-66.1875,17.8958333333333
"271",271,"CARIB","PRICO","PRICO",17.97051,-66.75314,2016,"7/13/2016",-66.7541666666667,17.9708333333333,-66.7708333333333,17.9791666666667
"272",272,"CARIB","PRICO","PRICO",17.96109,-66.73229,2016,"7/13/2016",-66.7291666666667,17.9625,-66.7291666666667,17.9791666666667
"273",273,"CARIB","PRICO","PRICO",17.94476,-66.80973,2016,"7/13/2016",-66.8125,17.9458333333333,-66.8125,17.9375
"274",274,"CARIB","PRICO","PRICO",17.96082,-66.79746,2016,"7/13/2016",-66.7958333333333,17.9625,-66.8125,17.9791666666667
"275",275,"CARIB","PRICO","PRICO",17.926345,-66.942215,2016,"7/14/2016",-66.9458333333333,17.9291666666667,-66.9375,17.9375
"276",276,"CARIB","PRICO","PRICO",17.936475,-66.91361,2016,"7/14/2016",-66.9125,17.9375,-66.8958333333333,17.9375
"277",277,"CARIB","PRICO","PRICO",18.092482,-67.945979,2016,"7/16/2016",-67.9458333333333,18.0958333333333,-67.9375,18.1041666666667
"278",278,"CARIB","PRICO","PRICO",18.097826,-67.939413,2016,"7/16/2016",-67.9375,18.0958333333333,-67.9375,18.1041666666667
"279",279,"CARIB","PRICO","PRICO",18.048525,-67.874492,2016,"7/17/2016",-67.8708333333333,18.0458333333333,-67.8541666666667,18.0625
"280",280,"CARIB","PRICO","PRICO",18.05805,-67.85623,2016,"7/17/2016",-67.8541666666667,18.0541666666667,-67.8541666666667,18.0625
"281",281,"CARIB","PRICO","PRICO",18.06706,-67.85047,2016,"7/17/2016",-67.8541666666667,18.0708333333333,-67.8541666666667,18.0625
"282",282,"CARIB","PRICO","PRICO",18.071926,-67.852158,2016,"7/17/2016",-67.8541666666667,18.0708333333333,-67.8541666666667,18.0625
"283",283,"CARIB","PRICO","PRICO",18.06148,-67.85976,2016,"7/17/2016",-67.8625,18.0625,-67.8541666666667,18.0625
"284",284,"CARIB","PRICO","PRICO",18.05182,-67.90359,2016,"7/18/2016",-67.9041666666667,18.0541666666667,-67.8958333333333,18.0625
"285",285,"CARIB","PRICO","PRICO",18.0572,-67.86447,2016,"7/18/2016",-67.8625,18.0541666666667,-67.8541666666667,18.0625
"286",286,"CARIB","PRICO","PRICO",18.235233,-65.371033,2016,"7/18/2016",-65.3708333333333,18.2375,-65.3541666666667,18.2291666666667
"287",287,"CARIB","PRICO","PRICO",18.25028,-65.227336,2016,"7/18/2016",-65.2291666666667,18.2541666666667,-65.2291666666667,18.2708333333333
"288",288,"CARIB","PRICO","PRICO",18.314352,-65.327262,2016,"7/19/2016",-65.3291666666667,18.3125,-65.3125,18.3125
"289",289,"CARIB","PRICO","PRICO",18.310416,-65.326264,2016,"7/19/2016",-65.3291666666667,18.3125,-65.3125,18.3125
"290",290,"CARIB","PRICO","PRICO",18.321507,-65.32755,2016,"7/19/2016",-65.3291666666667,18.3208333333333,-65.3125,18.3125
"291",291,"CARIB","PRICO","PRICO",18.315688,-65.333288,2016,"7/19/2016",-65.3291666666667,18.3125,-65.3125,18.3125
"292",292,"CARIB","PRICO","PRICO",18.312015,-65.335091,2016,"7/19/2016",-65.3375,18.3125,-65.3541666666667,18.3125
"293",293,"CARIB","PRICO","PRICO",18.29841,-65.32479,2016,"7/20/2016",-65.3208333333333,18.2958333333333,-65.3125,18.3125
"294",294,"CARIB","PRICO","PRICO",18.302022,-65.321482,2016,"7/20/2016",-65.3208333333333,18.3041666666667,-65.3125,18.3125
"295",295,"CARIB","PRICO","PRICO",18.32018,-65.332698,2016,"7/21/2016",-65.3291666666667,18.3208333333333,-65.3125,18.3125
"296",296,"CARIB","PRICO","PRICO",18.314301,-65.334751,2016,"7/21/2016",-65.3375,18.3125,-65.3541666666667,18.3125
"297",297,"CARIB","PRICO","PRICO",18.311364,-65.340659,2016,"7/21/2016",-65.3375,18.3125,-65.3541666666667,18.3125
"298",298,"CARIB","PRICO","PRICO",18.31059,-65.33875,2016,"7/21/2016",-65.3375,18.3125,-65.3541666666667,18.3125
"299",299,"CARIB","PRICO","PRICO",18.326903,-65.330947,2016,"7/21/2016",-65.3291666666667,18.3291666666667,-65.3125,18.3125
"300",300,"CARIB","PRICO","PRICO",18.286095,-65.296985,2016,"7/22/2016",-65.2958333333333,18.2875,-65.3125,18.2708333333333
"301",301,"CARIB","PRICO","PRICO",18.30248,-65.326145,2016,"7/22/2016",-65.3291666666667,18.3041666666667,-65.3125,18.3125
"302",302,"CARIB","PRICO","PRICO",17.908296,-67.028276,2016,"7/27/2016",-67.0291666666667,17.9041666666667,-67.0208333333333,17.8958333333333
"303",303,"CARIB","PRICO","PRICO",17.915488,-67.032189,2016,"7/27/2016",-67.0291666666667,17.9125,-67.0208333333333,17.8958333333333
"304",304,"CARIB","PRICO","PRICO",17.94542,-66.96798,2016,"7/27/2016",-66.9708333333333,17.9458333333333,-66.9791666666667,17.9375
"305",305,"CARIB","PRICO","PRICO",17.91142,-67.08159,2016,"7/28/2016",-67.0791666666667,17.9125,-67.0625,17.8958333333333
"306",306,"CARIB","PRICO","PRICO",17.915699,-67.085077,2016,"7/28/2016",-67.0875,17.9125,-67.1041666666667,17.8958333333333
"307",307,"CARIB","PRICO","PRICO",17.9205,-67.07308,2016,"7/28/2016",-67.0708333333333,17.9208333333333,-67.0625,17.9375
"308",308,"CARIB","PRICO","PRICO",17.93199,-67.10159,2016,"7/28/2016",-67.1041666666667,17.9291666666667,-67.1041666666667,17.9375
"309",309,"CARIB","PRICO","PRICO",18.162649,-67.320253,2016,"8/4/2016",-67.3208333333333,18.1625,-67.3125,18.1458333333333
"310",310,"CARIB","PRICO","PRICO",18.149305,-67.335582,2016,"8/4/2016",-67.3375,18.1458333333333,-67.3541666666667,18.1458333333333
"311",311,"CARIB","PRICO","PRICO",18.136183,-67.313473,2016,"8/4/2016",-67.3125,18.1375,-67.3125,18.1458333333333
"312",312,"CARIB","PRICO","PRICO",18.131583,-67.314946,2016,"8/4/2016",-67.3125,18.1291666666667,-67.3125,18.1458333333333
"313",313,"CARIB","PRICO","PRICO",18.08695,-65.44341,2016,"8/10/2016",-65.4458333333333,18.0875,-65.4375,18.1041666666667
"314",314,"CARIB","PRICO","PRICO",18.08595,-65.56237,2016,"8/10/2016",-65.5625,18.0875,-65.5625,18.1041666666667
"315",315,"CARIB","PRICO","PRICO",18.09861,-65.37817,2016,"8/11/2016",-65.3791666666667,18.0958333333333,-65.3958333333333,18.1041666666667
"316",316,"CARIB","PRICO","PRICO",18.11506,-65.33433,2016,"8/11/2016",-65.3375,18.1125,-65.3541666666667,18.1041666666667
"317",317,"CARIB","PRICO","PRICO",18.11886,-65.31816,2016,"8/11/2016",-65.3208333333333,18.1208333333333,-65.3125,18.1041666666667
"318",318,"CARIB","PRICO","PRICO",18.111264,-65.644024,2016,"8/12/2016",-65.6458333333333,18.1125,-65.6458333333333,18.1041666666667
"319",319,"CARIB","PRICO","PRICO",18.122443,-65.635321,2016,"8/12/2016",-65.6375,18.1208333333333,-65.6458333333333,18.1041666666667
"320",320,"CARIB","PRICO","PRICO",18.10017,-65.70096,2016,"8/12/2016",-65.7041666666667,18.1041666666667,-65.6875,18.1041666666667
"321",321,"CARIB","PRICO","PRICO",18.09886,-65.70934,2016,"8/12/2016",-65.7125,18.0958333333333,-65.7291666666667,18.1041666666667
"322",322,"CARIB","PRICO","PRICO",18.013335,-67.285736,2016,"8/17/2016",-67.2875,18.0125,-67.2708333333333,18.0208333333333
"323",323,"CARIB","PRICO","PRICO",17.986569,-67.32666,2016,"8/17/2016",-67.3291666666667,17.9875,-67.3125,17.9791666666667
"324",324,"CARIB","PRICO","PRICO",18.032205,-67.330923,2016,"8/18/2016",-67.3291666666667,18.0291666666667,-67.3125,18.0208333333333
"325",325,"CARIB","PRICO","PRICO",18.021962,-67.351296,2016,"8/18/2016",-67.3541666666667,18.0208333333333,-67.3541666666667,18.0208333333333
"326",326,"CARIB","PRICO","PRICO",17.875288,-67.095674,2016,"8/22/2016",-67.0958333333333,17.8791666666667,-67.1041666666667,17.8958333333333
"327",327,"CARIB","PRICO","PRICO",17.886622,-67.04928,2016,"8/22/2016",-67.0458333333333,17.8875,-67.0625,17.8958333333333
"328",328,"CARIB","PRICO","PRICO",17.8937,-67.029934,2016,"8/22/2016",-67.0291666666667,17.8958333333333,-67.0208333333333,17.8958333333333
"329",329,"CARIB","PRICO","PRICO",17.895377,-67.014273,2016,"8/22/2016",-67.0125,17.8958333333333,-67.0208333333333,17.8958333333333
"330",330,"CARIB","PRICO","PRICO",18.393349,-67.484227,2016,"8/23/2016",-67.4875,18.3958333333333,-67.4791666666667,18.3958333333333
"331",331,"CARIB","PRICO","PRICO",18.38568,-67.471123,2016,"8/23/2016",-67.4708333333333,18.3875,-67.4791666666667,18.3958333333333
"332",332,"CARIB","PRICO","PRICO",18.390629,-67.477781,2016,"8/23/2016",-67.4791666666667,18.3875,-67.4791666666667,18.3958333333333
"333",333,"CARIB","PRICO","PRICO",18.378872,-67.483817,2016,"8/23/2016",-67.4875,18.3791666666667,-67.4791666666667,18.3958333333333
"334",334,"CARIB","PRICO","PRICO",18.381132,-67.486665,2016,"8/23/2016",-67.4875,18.3791666666667,-67.4791666666667,18.3958333333333
"335",335,"CARIB","PRICO","PRICO",17.891158,-67.13554,2016,"8/24/2016",-67.1375,17.8875,-67.1458333333333,17.8958333333333
"336",336,"CARIB","PRICO","PRICO",17.877852,-67.094356,2016,"8/24/2016",-67.0958333333333,17.8791666666667,-67.1041666666667,17.8958333333333
"337",337,"CARIB","PRICO","PRICO",17.91831,-67.10453,2016,"8/24/2016",-67.1041666666667,17.9208333333333,-67.1041666666667,17.9375
"338",338,"CARIB","PRICO","PRICO",18.272219,-65.193576,2016,"8/29/2016",-65.1958333333333,18.2708333333333,-65.1875,18.2708333333333
"339",339,"CARIB","PRICO","PRICO",18.284822,-65.242424,2016,"8/29/2016",-65.2458333333333,18.2875,-65.2291666666667,18.2708333333333
"340",340,"CARIB","PRICO","PRICO",18.280533,-65.280868,2016,"8/29/2016",-65.2791666666667,18.2791666666667,-65.2708333333333,18.2708333333333
"341",341,"CARIB","PRICO","PRICO",18.264866,-65.247047,2016,"8/30/2016",-65.2458333333333,18.2625,-65.2291666666667,18.2708333333333
"342",342,"CARIB","PRICO","PRICO",18.312353,-65.219586,2016,"8/30/2016",-65.2208333333333,18.3125,-65.2291666666667,18.3125
"343",343,"CARIB","PRICO","PRICO",18.319596,-65.240363,2016,"8/30/2016",-65.2375,18.3208333333333,-65.2291666666667,18.3125
"344",344,"CARIB","PRICO","PRICO",18.341658,-65.267193,2016,"8/30/2016",-65.2708333333333,18.3375,-65.2708333333333,18.3541666666667
"345",345,"CARIB","PRICO","PRICO",18.35649,-65.34166,2016,"8/31/2016",-65.3375,18.3541666666667,-65.3541666666667,18.3541666666667
"346",346,"CARIB","PRICO","PRICO",18.31629,-65.33055,2016,"8/31/2016",-65.3291666666667,18.3125,-65.3125,18.3125
"347",347,"CARIB","PRICO","PRICO",18.311843,-65.316809,2016,"8/31/2016",-65.3208333333333,18.3125,-65.3125,18.3125
"348",348,"CARIB","PRICO","PRICO",18.30888,-65.327348,2016,"8/31/2016",-65.3291666666667,18.3125,-65.3125,18.3125
"349",349,"CARIB","PRICO","PRICO",18.305283,-65.327977,2016,"8/31/2016",-65.3291666666667,18.3041666666667,-65.3125,18.3125
