"","OCEAN","JURISDICTION","REGION","cell_2.5","lat_bin_2.5","long_bin_2.5","c_sst_mean","c_sst_sd","human_pop50_log","kd490_cv","kd490_mean","kd490_sd","land_area50_log","nAll_30yr","npp_cv","npp_mean","npp_sd","sst_cv","sst_mean","sst_sd","wave_cv","wave_mean","wave_sd"
"92","CARIB","FLORIDA","Keys_upper","-80.312_25.104",25.10416667,-80.3125,26.5675,2.36166666666667,12.1138072098507,0.28142206,0.1180985,0.033235523,7.29440541479703,1.00117847247166,0.197070796083333,882.3063493,173.879932891667,0.096920493,26.53608,2.571889967,0.41933512675,1.21681401233333,0.510657877916667
"93","CARIB","FLORIDA","Keys_upper","-80.312_25.146",25.14583333,-80.3125,26.55,2.35,12.3524128154605,0.21295478,0.1627966,0.034668314,7.37408568896049,1.00377556428197,0.198578776,873.3378566,173.4101152,0.10966572,26.4268,2.898114042,0.407506695,1.0234558335,0.418805205
"94","CARIB","FLORIDA","Keys_upper","-80.312_25.188",25.1875,-80.3125,26.24,2.65,12.9557274596314,0.185943347,0.1828971,0.034008499,7.68032091613896,1.00151358672651,0.196275902,872.9557624,171.3401793,0.111850551,26.40933,2.953898103,0.302063958,0.175541041,0.053024622
"95","CARIB","FLORIDA","Keys_upper","-80.354_25.021",25.02083333,-80.35416667,26.607,2.324,11.0161844054103,0.164922496,0.04782063,0.007886698,7.12981188562657,1.00161640332779,0.1969422483,935.24530155,184.20763363,0.086472272,26.6657,2.305843663,0.4221196721,1.3182059808,0.5574796327
"96","CARIB","FLORIDA","Keys_upper","-80.354_25.062",25.0625,-80.35416667,26.5925,2.3325,5.7674937551739,0.256758685,0.138818,0.035642727,7.28469698963977,1.00429145308677,0.19485108325,937.248576925,182.642637975,0.098470168,26.50789,2.610236388,0.401632632,1.042553683,0.4221427375
"97","CARIB","FLORIDA","Keys_upper","-80.354_25.146",25.14583333,-80.35416667,26.46,2.5,12.4375333398531,0.209184729,0.2046015,0.042799509,7.55086608065273,1.00485318488674,0.196747933333333,874.4050069,172.046448666667,0.118539845,26.35025,3.123554546,0.343245039333333,0.446131193,0.158674082
"98","CARIB","FLORIDA","Keys_upper","-80.396_24.979",24.97916667,-80.39583333,26.6066666666667,2.37,10.0786875599325,0.230923331,0.06244701,0.014420472,7.07894071573614,1.00078725857427,0.2055742,965.571139333333,198.4812119,0.089285448,26.61164,2.376032197,0.418146046,1.20440116066667,0.504859296
"99","CARIB","FLORIDA","Keys_upper","-80.396_25.021",25.02083333,-80.39583333,26.572,2.376,11.1501741499369,0.263669816,0.09167208,0.024171161,7.21207760699036,1.00345070030889,0.199497893,951.9729093,189.9165894,0.089798125,26.60476,2.389057555,0.411220005,1.095792696,0.450611878
"100","CARIB","FLORIDA","Keys_upper","-80.396_25.062",25.0625,-80.39583333,26.54,2.4,11.9492383500706,0.204619856,0.169237,0.034629251,7.37603577278834,1.00024949789047,0.195846972,928.0763268,181.7609383,0.113750286,26.40217,3.003254401,0.371431263,0.703983088,0.261481328
"101","CARIB","FLORIDA","Keys_upper","-80.438_24.979",24.97916667,-80.4375,26.585,2.4,10.0423195200836,0.235632595,0.06259925,0.014750424,7.11769068428472,1.0021022113692,0.204783342,975.2457971,199.7140936,0.089285448,26.61164,2.376032197,0.412018088,1.102922584,0.454424054
"102","CARIB","FLORIDA","Keys_upper","-80.438_25.021",25.02083333,-80.4375,26.45,2.53,11.2663783925998,0.183547305,0.1661964,0.030504901,7.30636000064198,1.00229626437067,0.207155916,946.2218238,196.0154485,0.100762541,26.48167,2.668360358,0.390095283,0.745642829,0.290871751
"103","CARIB","FLORIDA","Keys_upper","-80.479_24.979",24.97916667,-80.47916667,26.57,2.43,10.0594708392053,0.273373166,0.1331662,0.036404066,7.21183222612145,1.00046060326626,0.208284815,984.6857222,205.0950833,0.095675675,26.57355,2.54244233,0.373043579,0.739786899,0.275972752
"104","CARIB","FLORIDA","SEFCRI","-80.021_26.479",26.47916667,-80.02083333,26.63,2.08,14.7682203416095,1.511961142,0.04310159,0.065167929,8.23940207206344,2.00452016599127,0.225284835,806.4813824,181.6880255,0.084883956,26.40364,2.241245413,0.56413968,4.633770786,2.614093967
"105","CARIB","FLORIDA","SEFCRI","-80.021_26.521",26.52083333,-80.02083333,26.64,2.11,14.7001822616128,1.371728962,0.04907057,0.067311522,8.24970820715914,2.00360930902301,0.207893241,755.6232411,157.0889645,0.082299158,26.56589,2.186350384,0.563788202,4.647750317,2.620346797
"106","CARIB","FLORIDA","SEFCRI","-80.021_26.562",26.5625,-80.02083333,26.62,2.11,14.5894427664442,1.309938543,0.05424853,0.07106224,8.13492066001828,2.00158552500769,0.206158466,748.0819124,154.2234193,0.083491286,26.49453,2.212062386,0.561632085,4.716353744,2.648855586
"107","CARIB","FLORIDA","SEFCRI","-80.021_26.604",26.60416667,-80.02083333,26.6,2.1,14.6160199676475,1.559331365,0.056019,0.087352184,8.13430536905151,2.00327445363859,0.206158466,748.0819124,154.2234193,0.084525483,26.42678,2.233736332,0.561632085,4.716353744,2.648855586
"108","CARIB","FLORIDA","SEFCRI","-80.021_26.688",26.6875,-80.02083333,26.57,2.11,14.306963155945,1.544647644,0.06694124,0.103400629,8.12554188252043,2.0005252562603,0.218219792,836.042944,182.4411175,0.091114644,26.09142,2.377310455,0.557572159,4.75818286,2.653030292
"109","CARIB","FLORIDA","SEFCRI","-80.021_26.729",26.72916667,-80.02083333,26.54,2.11,14.2576129957062,1.440460487,0.07396594,0.106545014,8.175110972576,2.00436825417331,0.216256603,836.1455962,180.8220064,0.084132862,26.41855,2.222668216,0.5577199555,4.811157985,2.683286768
"110","CARIB","FLORIDA","SEFCRI","-80.021_26.771",26.77083333,-80.02083333,26.53,2.11,14.1568208549966,1.427899588,0.08028359,0.114636905,8.10001107052595,2.00055316709797,0.209023188,827.4759944,172.9616707,0.08487062,26.27728,2.230169052,0.558689798,4.868880317,2.720193761
"111","CARIB","FLORIDA","SEFCRI","-80.021_26.812",26.8125,-80.02083333,26.51,2.11,14.1380222293403,1.318913697,0.08139764,0.107356462,8.08369659232575,2.00069172038347,0.211517568,884.9694738,187.1865907,0.084247077,26.16111,2.203997051,0.560569221,4.989563005,2.796995445
"112","CARIB","FLORIDA","SEFCRI","-80.021_26.854",26.85416667,-80.02083333,26.51,2.11,14.0995251158964,1.163230747,0.08087846,0.094080311,8.05297648063058,2.00431059721857,0.212333936,865.2622181,183.7245321,0.085063446,26.07514,2.218041253,0.562228831,5.104988006,2.870171439
"113","CARIB","FLORIDA","SEFCRI","-80.021_26.896",26.89583333,-80.02083333,26.434,2.17,14.098231546735,0.993158066,0.07444904,0.073939665,8.05866563516524,2.00039185285917,0.207483978,867.132694,179.916141,0.084295015,25.95938,2.18824633,0.5660011902,5.3060744038,3.003244546
"114","CARIB","FLORIDA","SEFCRI","-80.021_26.938",26.9375,-80.02083333,26.39,2.17,14.0559130382635,0.916412957,0.06479421,0.059378254,7.99810074274382,2.00029108148068,0.202257805,868.039843,175.5678333,0.08414359,25.97837,2.18591331,0.571695802,5.251050755,3.002003671
"115","CARIB","FLORIDA","SEFCRI","-80.021_26.979",26.97916667,-80.02083333,26.29,2.17,14.0338437575377,0.776758996,0.0694227,0.053924707,7.97387271400026,2.00288770304178,0.2023263625,868.524295225,175.72537245,0.084079459,25.91086,2.178571091,0.5742853855,5.41496908625,3.10987910125
"116","CARIB","FLORIDA","SEFCRI","-80.021_27.062",27.0625,-80.02083333,26.03,2.21,13.9279734462679,0.945840753,0.07936333,0.075065072,8.01590218224889,2.00000804383657,0.212688973,919.2451632,195.5133096,0.084911664,25.81339,2.191857888,0.580031006,4.636653924,2.68940304
"117","CARIB","FLORIDA","SEFCRI","-80.062_26.104",26.10416667,-80.0625,26.5,2.16,15.2225055002824,0.676729981,0.04907894,0.03321319,8.22695919267563,1.00067651646328,0.183742238,937.2879419,172.2193844,0.085285191,26.45154,2.255924644,0.530115685,2.78781713,1.477865587
"118","CARIB","FLORIDA","SEFCRI","-80.062_26.146",26.14583333,-80.0625,26.6057142857143,2.14714285714286,15.2076967305765,0.757240901,0.0466161,0.035299618,8.2452399901076,1.00057241681614,0.187428779428571,862.953931357143,161.696729514286,0.082148212,26.57322,2.18294251,0.527593863571429,2.73931169685714,1.44526442842857
"119","CARIB","FLORIDA","SEFCRI","-80.062_26.188",26.1875,-80.0625,26.58,2.13,15.2325886428803,0.856259935,0.04856969,0.04158828,8.25562141699947,1.00294422753388,0.1924233238,832.21717128,160.11790298,0.082983687,26.52628,2.201248509,0.5305326363,2.7736310985,1.4718776674
"120","CARIB","FLORIDA","SEFCRI","-80.062_26.229",26.22916667,-80.0625,26.5625,2.1275,15.1772940979976,0.975796203,0.05258971,0.051316839,8.26106034688395,1.00282458059024,0.19814905575,813.72227955,161.2168336,0.084184398,26.4712,2.228462026,0.53518580225,2.79082288575,1.49433343225
"121","CARIB","FLORIDA","SEFCRI","-80.062_26.271",26.27083333,-80.0625,26.58,2.11,15.1352071871498,1.22529341,0.05344988,0.065491786,8.24490970682984,1.00285883329343,0.200959843,804.46184285,161.65866535,0.087804303,26.35462,2.314049049,0.5382142775,2.8042771905,1.509859531
"122","CARIB","FLORIDA","SEFCRI","-80.062_26.312",26.3125,-80.0625,26.58,2.1075,15.0620853637185,1.08831022,0.06343433,0.06903623,8.23242091075603,2.00274351736647,0.2028639885,798.0015777,161.885393125,0.084169756,26.50305,2.230755253,0.52828687025,2.51511856875,1.32883505025
"123","CARIB","FLORIDA","SEFCRI","-80.062_26.354",26.35416667,-80.0625,26.575,2.115,14.9911903287455,1.141279288,0.08256434,0.094228971,8.20995561548538,2.00205082274624,0.203874295,795.1668561,162.1123083,0.084373249,26.42427,2.229501514,0.5264729995,2.493362597,1.3128643415
"124","CARIB","FLORIDA","SEFCRI","-80.062_26.396",26.39583333,-80.0625,26.57,2.13,14.9137369601586,1.258845501,0.09712084,0.122260133,8.22907489218396,1.33675577116742,0.216969471666667,825.810002333333,179.377638633333,0.085761714,26.36809,2.261372592,0.552553422,3.82236332866667,2.13223121733333
"125","CARIB","FLORIDA","SEFCRI","-80.062_26.438",26.4375,-80.0625,26.62,2.1,14.7813332409423,1.2545141,0.1104558,0.138568359,8.23185549245639,1.00216019991436,0.218993758,825.5091172,180.7813441,0.089955287,26.19459,2.356341868,0.566629139,4.534496159,2.569377653
"126","CARIB","FLORIDA","SEFCRI","-80.062_26.979",26.97916667,-80.0625,26.13,2.2,14.0877917551075,0.821600647,0.1280819,0.105232172,8.09451895472819,2.00341347476933,0.202349215,868.6857793,175.7778855,0.085579647,25.80566,2.208439268,0.584024505,4.084774333,2.38560831
"127","CARIB","FLORIDA","SEFCRI","-80.062_27.062",27.0625,-80.0625,26.03,2.21,13.9343050693083,1.18358806,0.1025972,0.121432821,8.01814882561936,2.00286440684693,0.212688973,919.2451632,195.5133096,0.085967901,25.67091,2.20687426,0.580031006,4.636653924,2.68940304
"128","CARIB","FLORIDA","SEFCRI","-80.062_27.104",27.10416667,-80.0625,25.98,2.23,13.7868002471477,1.708010004,0.08867032,0.151449794,7.97545030736529,3.00462162576965,0.212692865,1110.788486,236.2567859,0.085468634,25.73802,2.199793399,0.579396052,5.016288799,2.906417927
"129","CARIB","FLORIDA","SEFCRI","-80.062_27.146",27.14583333,-80.0625,25.92,2.24,13.6904099732628,2.061214831,0.09940626,0.204897657,8.06409465508698,3.00286520350026,0.199702576,1291.759524,257.9677041,0.086556475,25.66958,2.221868358,0.576987062,4.15551871,2.397680534
"130","CARIB","FLORIDA","SEFCRI","-80.104_25.771",25.77083333,-80.10416667,26.5166666666667,2.15666666666667,15.1827845349557,0.540393124,0.0635233,0.034327555,7.95681578769174,1.00497406140901,0.186472956,883.0443544,164.6638909,0.088531741,26.47591,2.343958404,0.555385175,2.308072465,1.28186923
"131","CARIB","FLORIDA","SEFCRI","-80.104_25.812",25.8125,-80.10416667,26.4975,2.15,15.208701364778,0.598509704,0.06245789,0.037381653,7.99779151212692,1.00201560614631,0.182409912,941.3719079,171.715567,0.087773023,26.48689,2.324834403,0.555005392,2.308205066,1.281066257
"132","CARIB","FLORIDA","SEFCRI","-80.104_25.854",25.85416667,-80.10416667,26.49,2.145,15.2620015251133,0.727968837,0.06151811,0.044783267,8.02143107048655,1.00142349917325,0.190073788,963.903220033333,183.299075133333,0.089371728,26.45867,2.364657058,0.553509122,2.284720138,1.264631007
"133","CARIB","FLORIDA","SEFCRI","-80.104_25.896",25.89583333,-80.10416667,26.51,2.135,15.2872533230878,0.81876017,0.06276821,0.05139211,8.06673314365657,1.00138397843461,0.195987994,941.8868045,184.5985054,0.089198811,26.38931,2.35389507,0.548815652,2.226031658,1.221681016
"134","CARIB","FLORIDA","SEFCRI","-80.104_25.938",25.9375,-80.10416667,26.53,2.15,15.2920239034583,0.723586315,0.0658292,0.047633108,8.09565684874927,1.00491480260273,0.20289816775,930.11855855,188.69224435,0.085779664,26.45445,2.269253842,0.55180582025,2.932665362,1.6189661335
"135","CARIB","FLORIDA","SEFCRI","-80.104_25.979",25.97916667,-80.10416667,26.5066666666667,2.13333333333333,15.2960404167155,0.775624919,0.07679038,0.059560532,8.13689427023915,1.00399931823136,0.203175329833333,913.209984066667,185.54700225,0.085071807,26.43286,2.248691175,0.550449463,3.13776412166667,1.72719490516667
"136","CARIB","FLORIDA","SEFCRI","-80.104_26.021",26.02083333,-80.10416667,26.5,2.14,15.2932212157442,0.921721175,0.08480403,0.07816567,8.17021160607845,1.00293181785848,0.197548862333333,957.672667983333,189.138003983333,0.086654541,26.38736,2.286584571,0.544396687,3.02899307166667,1.64908843
"137","CARIB","FLORIDA","SEFCRI","-80.104_26.062",26.0625,-80.10416667,26.51,2.16,15.2771867401852,1.037499519,0.09103996,0.094453915,8.20172402142085,1.00283429722302,0.189482810615385,954.065415953846,180.786615046154,0.090179807,26.323,2.373803067,0.535608739,2.86676423307692,1.53555455869231
"138","CARIB","FLORIDA","SEFCRI","-80.104_26.104",26.10416667,-80.10416667,26.5,2.16,15.2256341429063,0.983181327,0.1027729,0.101044396,8.22286792515247,1.00251674944884,0.184601475,939.90336505,173.5187842,0.085285191,26.45154,2.255924644,0.530924645166667,2.79900702966667,1.4861070745
"139","CARIB","FLORIDA","SEFCRI","-80.104_26.146",26.14583333,-80.10416667,26.5366666666667,2.15666666666667,15.241032704503,0.915316741,0.117997,0.10800463,8.24552248010833,1.00404231933528,0.1858927205,893.92643575,166.08116905,0.086661407,26.33801,2.282488992,0.5286446225,2.759522294,1.4588482445
"140","CARIB","FLORIDA","SEFCRI","-80.104_26.188",26.1875,-80.10416667,26.58,2.13,15.1965673322107,0.932357247,0.1333764,0.124354453,8.2678487557245,1.00056115903659,0.193518354,827.6302317,160.1616403,0.09010624,26.29281,2.36914626,0.529749661,2.746791089,1.455111648
"141","CARIB","FLORIDA","SEFCRI","-80.104_26.229",26.22916667,-80.10416667,26.56,2.13,15.164951469569,0.966649947,0.1461782,0.141303149,8.28573357796183,1.00111573367496,0.199692623,809.0862955,161.5685647,0.089044316,26.03235,2.318032787,0.533091388,2.695450172,1.436921275
"142","CARIB","FLORIDA","SEFCRI","-80.104_27.104",27.10416667,-80.10416667,25.83,2.23,13.809483171221,1.486624708,0.1429852,0.212565331,8.21677012267387,3.00023175233393,0.207467943,1198.309489,248.6108042,0.087624414,25.54253,2.238149235,0.572402185,2.561428446,1.46616724
"143","CARIB","FLORIDA","SEFCRI","-80.146_27.104",27.10416667,-80.14583333,25.61,2.27,13.8421063861766,1.081094477,0.2636831,0.285066343,8.2139015172064,3.00450175151811,0.207467943,1198.309489,248.6108042,0.09915359,25.22471,2.501120549,0.572402185,2.561428446,1.46616724
"144","CARIB","FLORIDA","SEFCRI","-80.146_27.146",27.14583333,-80.14583333,25.61,2.27,13.8358312189435,1.427845734,0.2184573,0.311923324,8.21177703347443,3.00367815647856,0.207467943,1198.309489,248.6108042,0.096997506,25.25512,2.449683653,0.572402185,2.561428446,1.46616724
"145","CARIB","FLORIDA","Tortugas","-82.021_24.438",24.4375,-82.02083333,26.54,2.54,10.3908308507329,0.222431346,0.05625553,0.012512993,4.65532365001686,2.00246927749715,0.205763454,907.8343809,186.7991381,0.092393709,26.54036,2.452162311,0.423864195,1.587284822,0.672793203
"146","CARIB","FLORIDA","Tortugas","-82.021_24.479",24.47916667,-82.02083333,26.49,2.63,10.4074791637359,0.317122511,0.1031916,0.032724379,4.7266335160437,1.33782172813274,0.205763454,907.8343809,186.7991381,0.103695965,26.41745,2.73938296,0.407443285,1.180914753,0.481155786
"147","CARIB","FLORIDA","Tortugas","-82.062_24.438",24.4375,-82.0625,26.5133333333333,2.58,10.3423976502891,0.187362206,0.05453777,0.010218317,4.47437208427567,1.33633801249632,0.206475515,915.6565262,189.0606532,0.09303272,26.52905,2.468069691,0.431482571,1.631115596,0.703797951
"148","CARIB","FLORIDA","Tortugas","-82.104_24.438",24.4375,-82.10416667,26.53,2.535,10.3033356341521,0.187362206,0.05453777,0.010218317,4.12788429589588,1.00482345409459,0.205562795,923.5715842,189.85443345,0.09303272,26.52905,2.468069691,0.4433571825,1.6940974525,0.751177463
"149","CARIB","FLORIDA","Tortugas","-82.104_24.479",24.47916667,-82.10416667,26.47,2.64666666666667,3.46182315767156,0.316372401,0.1021254,0.032309658,4.24791271234115,2.00117879191763,0.205260931333333,922.659765666667,189.3882048,0.101978104,26.42228,2.694494016,0.426171989333333,1.240694424,0.528691232333333
"150","CARIB","FLORIDA","Tortugas","-82.146_24.438",24.4375,-82.14583333,26.495,2.59,10.2681921363034,0.183949417,0.05354112,0.009848858,4.04206290400887,2.00430737679591,0.206468386,926.3070398,191.2531194,0.092898408,26.50514,2.462285321,0.447428896,1.715510933,0.767569162
"151","CARIB","FLORIDA","Tortugas","-82.188_24.438",24.4375,-82.1875,26.4466666666667,2.63333333333333,6.87156499307323,0.186144866,0.05238889,0.009751923,3.59582629684091,1.33379557425583,0.204464075333333,931.981062633333,190.548605633333,0.093274014,26.48415,2.47028298,0.472547916666667,1.89348817066667,0.895285277333333
"152","CARIB","FLORIDA","Tortugas","-82.188_24.479",24.47916667,-82.1875,26.44,2.64,10.2413498365329,0.277837834,0.0838346,0.023292424,3.5088588084111,2.00460052252398,0.201614702,937.6247133,189.0389273,0.098917754,26.38966,2.610405907,0.500980166,1.609781112,0.806468408
"153","CARIB","FLORIDA","Tortugas","-82.229_24.438",24.4375,-82.22916667,26.42,2.66,9.21290659923361,0.185851344,0.05138445,0.009549869,3.02453353962529,2.00277500526514,0.199961979,949.0070579,189.7653294,0.093582872,26.48047,2.478118439,0.499539632,2.125511638,1.0617773
"154","CARIB","FLORIDA","Tortugas","-82.271_24.521",24.52083333,-82.27083333,26.36,2.78,4.78430193731111,0.353746339,0.09874959,0.034932306,3.13594355240734,2.00092727986863,0.199961979,949.0070579,189.7653294,0.109443373,26.29545,2.877862749,0.560069254,1.59809859,0.8871465655
"155","CARIB","FLORIDA","Tortugas","-82.312_24.479",24.47916667,-82.3125,26.41,2.65,3.8347637694705,0.273868938,0.06954727,0.019046837,2.4972329979447,2.00285245175939,0.197807919,971.1170109,192.0946349,0.09983447,26.34003,2.629642942,0.510630749,2.247641159,1.147714688
"156","CARIB","FLORIDA","Tortugas","-82.396_24.438",24.4375,-82.39583333,26.41,2.56,2.96343686537541,0.209214095,0.0585268,0.012244631,2.41579543807219,2.00123061031336,0.207724512,955.8148336,198.5461697,0.096776386,26.36084,2.551106819,0.528720797,2.438821569,1.289455684
"157","CARIB","FLORIDA","Tortugas","-82.438_24.438",24.4375,-82.4375,26.36,2.585,3.13750831604558,0.241660017,0.0590212,0.014263064,2.24190494870768,2.00123498837464,0.2258570875,949.2957995,214.23535165,0.097810841,26.30308,2.572726375,0.5441398325,2.579384863,1.403803008
"158","CARIB","FLORIDA","Tortugas","-82.479_24.438",24.4375,-82.47916667,26.34,2.59,3.10390259395194,0.260848245,0.05704139,0.014879146,2.20124179756546,2.00223633468151,0.239806769,937.1211359,224.7279916,0.098714146,26.25056,2.591301603,0.549405033,2.628188644,1.443940068
