"","row_id","SITE","REGION","REGION_SUB","YEAR","DATE","SI_LATI","SI_LONG","DEPTH","HABITAT","REEF_ZONE","OCEAN","coral_cover","SI_LONG_360","JURISDICTION","c_sst_mean","c_sst_sd","human_pop50_log","kd490_cv","kd490_mean","kd490_sd","land_area50_log","nAll_30yr","npp_cv","npp_mean","npp_sd","sst_cv","sst_mean","sst_sd","wave_cv","wave_mean","wave_sd","long_bin_0.5","lat_bin_0.5","long_bin_2.5","lat_bin_2.5","admin","my_cell","cell_0.5","cell_2.5","region_n","region_edit_notes"
"56",56,"PRICO-149","EPRICO","EPRICO",2014,"8/29/14",18.2529185,-65.518407,12.6492,"PTRF","Not available","CARIB",0,294.481593,"PRICO",27.23,1.27,13.15059314,0.161440315,0.06923819,0.011177835,7.248708168,2,0.155872905,1068.21406,166.5056292,0.045074638,27.7125,1.249130898,0.51589329,2.83218567,1.461105582,-65.52083333,18.25416667,-65.52083333,18.27083333,"OPEN","-65.5208333333333_18.2708333333333","-65.521_18.254","-65.521_18.271",1,NA
"57",57,"PRICO-15","SWPRICO","SWPRICO",2014,"7/17/14",17.9361393,-66.06457,11.1252,"PTRF","Not available","CARIB",0,293.93543,"PRICO",27.39,1.23,14.17330527,0.242548868,0.06402025,0.015528039,8.057499822,2,0.226942201,656.4009464,148.9650757,0.040754933,27.89419,1.136825844,0.290605062,2.702317738,0.785307213,-66.0625,17.9375,-66.0625,17.9375,"OPEN","-66.0625_17.9375","-66.062_17.938","-66.062_17.938",1,NA
"58",58,"PRICO-150","NPRICO","NPRICO",2014,"8/17/14",18.3495414,-67.272134,12.3444,"PVMT","Not available","CARIB",14.85148515,292.727866,"PRICO",27.51,1.14,13.37739622,0.431113679,0.04506449,0.019427918,7.71278291,0,0.270151451,778.5574589,210.3284275,0.037133845,27.82844,1.033376988,0.729286271,3.612804969,2.634769062,-67.27083333,18.34583333,-67.27083333,18.35416667,"TPR","-67.2708333333333_18.3541666666667","-67.271_18.346","-67.271_18.354",1,NA
"59",59,"PRICO-151","NPRICO","NPRICO",2014,"8/17/14",18.3490338,-67.265989,6.2484,"PVMT","Not available","CARIB",0,292.734011,"PRICO",27.51,1.14,13.37739622,0.431113679,0.04506449,0.019427918,7.71278291,0,0.270151451,778.5574589,210.3284275,0.037133845,27.82844,1.033376988,0.729286271,3.612804969,2.634769062,-67.2625,18.34583333,-67.27083333,18.35416667,"TPR","-67.2708333333333_18.3541666666667","-67.262_18.346","-67.271_18.354",1,NA
"60",60,"PRICO-152","NPRICO","NPRICO",2014,"8/28/14",18.3490725,-67.270246,9.2964,"PVMT","Not available","CARIB",26,292.729754,"PRICO",27.51,1.14,13.37739622,0.431113679,0.04506449,0.019427918,7.71278291,0,0.270151451,778.5574589,210.3284275,0.037133845,27.82844,1.033376988,0.729286271,3.612804969,2.634769062,-67.27083333,18.34583333,-67.27083333,18.35416667,"TPR","-67.2708333333333_18.3541666666667","-67.271_18.346","-67.271_18.354",1,NA
"61",61,"PRICO-153","NPRICO","NPRICO",2014,"8/17/14",18.34727,-67.270737,14.6304,"PVMT","Not available","CARIB",11.76470588,292.729263,"PRICO",27.51,1.14,13.37739622,0.431113679,0.04506449,0.019427918,7.71278291,0,0.270151451,778.5574589,210.3284275,0.037133845,27.82844,1.033376988,0.729286271,3.612804969,2.634769062,-67.27083333,18.34583333,-67.27083333,18.35416667,"TPR","-67.2708333333333_18.3541666666667","-67.271_18.346","-67.271_18.354",1,NA
"62",62,"PRICO-154","NPRICO","NPRICO",2014,"6/10/14",18.3459063,-67.269805,11.5824,"PVMT","Not available","CARIB",18.81188119,292.730195,"PRICO",27.51,1.14,13.37739622,0.431113679,0.04506449,0.019427918,7.71278291,0,0.270151451,778.5574589,210.3284275,0.037133845,27.82844,1.033376988,0.729286271,3.612804969,2.634769062,-67.27083333,18.34583333,-67.27083333,18.35416667,"TPR","-67.2708333333333_18.3541666666667","-67.271_18.346","-67.271_18.354",1,NA
"63",63,"PRICO-155","NPRICO","NPRICO",2014,"8/28/14",18.3453814,-67.261768,1.8288,"BDRK","Not available","CARIB",4,292.738232,"PRICO",27.51,1.14,13.37739622,0.431113679,0.04506449,0.019427918,7.71278291,0,0.270151451,778.5574589,210.3284275,0.037133845,27.82844,1.033376988,0.729286271,3.612804969,2.634769062,-67.2625,18.34583333,-67.27083333,18.35416667,"TPR","-67.2708333333333_18.3541666666667","-67.262_18.346","-67.271_18.354",1,NA
"64",64,"PRICO-156","NPRICO","NPRICO",2014,"9/6/14",18.3145269,-67.246941,15.0876,"SCR","Not available","CARIB",6,292.753059,"PRICO",27.54,1.13,13.38558266,0.410741429,0.05814471,0.023882441,7.753317119,0,0.301059486,816.2612608,245.7431955,0.038550758,27.78164,1.071003268,0.727820901,2.309215011,1.68069495,-67.24583333,18.3125,-67.22916667,18.3125,"OPEN","-67.2291666666667_18.3125","-67.246_18.312","-67.229_18.312",1,NA
"65",65,"PRICO-157","NPRICO","NPRICO",2014,"9/6/14",18.3009627,-67.245659,17.0688,"AGRF","Not available","CARIB",0,292.754341,"PRICO",27.54,1.13,13.38558266,0.410741429,0.05814471,0.023882441,7.753317119,0,0.301059486,816.2612608,245.7431955,0.038550758,27.78164,1.071003268,0.727820901,2.309215011,1.68069495,-67.24583333,18.30416667,-67.22916667,18.3125,"OPEN","-67.2291666666667_18.3125","-67.246_18.304","-67.229_18.312",1,NA
"66",66,"PRICO-158","NPRICO","NPRICO",2014,"9/6/14",18.2978051,-67.246163,25.2984,"AGRF","Not available","CARIB",1,292.753837,"PRICO",27.54,1.13,13.38558266,0.410741429,0.05814471,0.023882441,7.753317119,0,0.301059486,816.2612608,245.7431955,0.038550758,27.78164,1.071003268,0.727820901,2.309215011,1.68069495,-67.24583333,18.29583333,-67.22916667,18.3125,"OPEN","-67.2291666666667_18.3125","-67.246_18.296","-67.229_18.312",1,NA
"67",67,"PRICO-159","NPRICO","NPRICO",2014,"9/6/14",18.2927929,-67.241485,12.954,"AGRF","Not available","CARIB",13,292.758515,"PRICO",27.54,1.13,13.40827438,0.410741429,0.05814471,0.023882441,7.781479739,0,0.296571304,935.6398869,277.4839413,0.038550758,27.78164,1.071003268,0.701838683,1.65674908,1.162770593,-67.2375,18.29583333,-67.22916667,18.3125,"OPEN","-67.2291666666667_18.3125","-67.238_18.296","-67.229_18.312",1,NA
"68",68,"PRICO-16","SWPRICO","SWPRICO",2014,"7/15/14",17.9422992,-66.024378,2.5908,"AGRF","Not available","CARIB",1.904761905,293.975622,"PRICO",27.37,1.21,14.10742765,0.289229874,0.04500967,0.013018141,8.02271715,2,0.224767578,637.7197813,143.3387307,0.040503583,27.83081,1.127247533,0.289773339,2.922028807,0.846726043,-66.02083333,17.94583333,-66.02083333,17.9375,"OPEN","-66.0208333333333_17.9375","-66.021_17.946","-66.021_17.938",1,NA
"69",69,"PRICO-160","SWPRICO","SWPRICO",2014,"7/20/14",18.104076,-67.936017,8.9916,"AGRF","Not available","CARIB",7.547169811,292.063983,"PRICO",27.34,1.15,1.791759469,0.206566725,0.03003793,0.006204837,4.083268703,1,0.127710043,565.184401,72.17972417,0.039392182,27.77043,1.093937841,0.43110075,7.943435329,3.42442093,-67.9375,18.10416667,-67.9375,18.10416667,"IM","-67.9375_18.1041666666667","-67.938_18.104","-67.938_18.104",1,NA
"70",70,"PRICO-161","SWPRICO","SWPRICO",2014,"7/30/14",18.1009468,-67.942179,16.764,"PVMT","Not available","CARIB",7.142857143,292.057821,"PRICO",27.34,1.15,1.791759469,0.206566725,0.03003793,0.006204837,4.083268703,1,0.127710043,565.184401,72.17972417,0.039392182,27.77043,1.093937841,0.43110075,7.943435329,3.42442093,-67.94583333,18.10416667,-67.9375,18.10416667,"IM","-67.9375_18.1041666666667","-67.946_18.104","-67.938_18.104",1,NA
"71",71,"PRICO-162","SWPRICO","SWPRICO",2014,"7/30/14",18.0905569,-67.942714,8.8392,"AGRF","Not available","CARIB",5.940594059,292.057286,"PRICO",27.34,1.15,1.791759469,0.206566725,0.03003793,0.006204837,4.083268703,1,0.127710043,565.184401,72.17972417,0.039392182,27.77043,1.093937841,0.43110075,7.943435329,3.42442093,-67.94583333,18.0875,-67.9375,18.10416667,"IM","-67.9375_18.1041666666667","-67.946_18.087","-67.938_18.104",1,NA
"72",72,"PRICO-163","SWPRICO","SWPRICO",2014,"7/30/14",18.0887598,-67.944614,9.2964,"AGRF","Not available","CARIB",12,292.055386,"PRICO",27.34,1.15,1.791759469,0.206566725,0.03003793,0.006204837,4.083268703,1,0.127710043,565.184401,72.17972417,0.039392182,27.77043,1.093937841,0.43110075,7.943435329,3.42442093,-67.94583333,18.0875,-67.9375,18.10416667,"IM","-67.9375_18.1041666666667","-67.946_18.087","-67.938_18.104",1,NA
"73",73,"PRICO-164","SWPRICO","SWPRICO",2014,"8/1/14",18.0792425,-67.939474,4.4196,"PTRF","Not available","CARIB",6.796116505,292.060526,"PRICO",27.34,1.15,1.791759469,0.182958163,0.03028429,0.005540758,4.083268703,1,0.123696621,553.6779665,68.48809335,0.037238864,27.81905,1.035949806,0.427691857,7.919254862,3.387000819,-67.9375,18.07916667,-67.9375,18.0625,"IM","-67.9375_18.0625","-67.938_18.079","-67.938_18.062",1,NA
"74",74,"PRICO-165","SWPRICO","SWPRICO",2014,"8/1/14",18.0787932,-67.939949,5.1816,"PTRF","Not available","CARIB",17.64705882,292.060051,"PRICO",27.38,1.14,1.791759469,0.182958163,0.03028429,0.005540758,4.083268703,1,0.123696621,553.6779665,68.48809335,0.037238864,27.81905,1.035949806,0.427691857,7.919254862,3.387000819,-67.9375,18.07916667,-67.9375,18.0625,"IM","-67.9375_18.0625","-67.938_18.079","-67.938_18.062",1,NA
"75",75,"PRICO-166","SWPRICO","SWPRICO",2014,"8/1/14",18.0756819,-67.949417,16.6116,"AGRF","Not available","CARIB",9.090909091,292.050583,"PRICO",27.38,1.14,1.791759469,0.182958163,0.03028429,0.005540758,4.083268703,1,0.121492102,553.2361772,67.21382621,0.037238864,27.81905,1.035949806,0.410658109,8.102814949,3.327486661,-67.94583333,18.07916667,-67.9375,18.0625,"IM","-67.9375_18.0625","-67.946_18.079","-67.938_18.062",1,NA
"76",76,"PRICO-167","SWPRICO","SWPRICO",2014,"7/30/14",18.0752017,-67.944223,15.24,"SCR","Not available","CARIB",6.930693069,292.055777,"PRICO",27.38,1.14,1.791759469,0.182958163,0.03028429,0.005540758,4.083268703,1,0.123696621,553.6779665,68.48809335,0.037238864,27.81905,1.035949806,0.427691857,7.919254862,3.387000819,-67.94583333,18.07916667,-67.9375,18.0625,"IM","-67.9375_18.0625","-67.946_18.079","-67.938_18.062",1,NA
"77",77,"PRICO-168","SWPRICO","SWPRICO",2014,"7/31/14",18.071019,-67.845038,25.908,"PVMT","Not available","CARIB",6,292.154962,"PRICO",27.41,1.15,1.791759469,0.207076526,0.03199642,0.006625708,4.083268703,1,0.144001337,580.2589954,83.55807105,0.037654289,27.83161,1.047979485,0.416043846,8.027446488,3.339769713,-67.84583333,18.07083333,-67.85416667,18.0625,"IM","-67.8541666666667_18.0625","-67.846_18.071","-67.854_18.062",1,NA
"78",78,"PRICO-169","SWPRICO","SWPRICO",2014,"7/31/14",18.0679012,-67.852617,13.5636,"PVMT","Not available","CARIB",8.653846154,292.147383,"PRICO",27.41,1.15,1.791759469,0.207076526,0.03199642,0.006625708,4.083268703,1,0.144001337,580.2589954,83.55807105,0.037654289,27.83161,1.047979485,0.416043846,8.027446488,3.339769713,-67.85416667,18.07083333,-67.85416667,18.0625,"IM","-67.8541666666667_18.0625","-67.854_18.071","-67.854_18.062",1,NA
"79",79,"PRICO-17","SWPRICO","SWPRICO",2014,"7/17/14",17.9445264,-66.081883,6.2484,"PTRF","Not available","CARIB",21,293.918117,"PRICO",27.41,1.22,14.21491534,0.242548868,0.06402025,0.015528039,8.092670611,2,0.226173128,662.473581,149.8337218,0.040754933,27.89419,1.136825844,0.285849313,2.395052433,0.684624092,-66.07916667,17.94583333,-66.0625,17.9375,"OPEN","-66.0625_17.9375","-66.079_17.946","-66.062_17.938",1,NA
"80",80,"PRICO-170","SWPRICO","SWPRICO",2014,"7/31/14",18.0587675,-67.914088,8.9916,"PVMT","Not available","CARIB",1.904761905,292.085912,"PRICO",27.38,1.14,1.791759469,0.210739416,0.03154753,0.006648308,4.083268703,1,0.123696621,553.6779665,68.48809335,0.037034713,27.84003,1.031047526,0.427691857,7.919254862,3.387000819,-67.9125,18.0625,-67.89583333,18.0625,"IM","-67.8958333333333_18.0625","-67.912_18.062","-67.896_18.062",1,NA
"81",81,"PRICO-171","SWPRICO","SWPRICO",2014,"7/31/14",18.058289,-67.909366,3.5052,"PVMT","Not available","CARIB",0,292.090634,"PRICO",27.38,1.14,1.791759469,0.210739416,0.03154753,0.006648308,4.083268703,1,0.123696621,553.6779665,68.48809335,0.037034713,27.84003,1.031047526,0.427691857,7.919254862,3.387000819,-67.9125,18.05416667,-67.89583333,18.0625,"IM","-67.8958333333333_18.0625","-67.912_18.054","-67.896_18.062",1,NA
"82",82,"PRICO-172","SWPRICO","SWPRICO",2014,"7/31/14",18.0566639,-67.86261,12.8016,"AGRF","Not available","CARIB",8,292.13739,"PRICO",27.41,1.15,1.791759469,0.207076526,0.03199642,0.006625708,4.083268703,1,0.115635545,556.0152256,64.29512338,0.037654289,27.83161,1.047979485,0.41460365,7.827767519,3.245420981,-67.8625,18.05416667,-67.85416667,18.0625,"IM","-67.8541666666667_18.0625","-67.862_18.054","-67.854_18.062",1,NA
"83",83,"PRICO-173","SWPRICO","SWPRICO",2014,"7/31/14",18.0544158,-67.864514,14.0208,"AGRF","Not available","CARIB",4.761904762,292.135486,"PRICO",27.41,1.15,1.791759469,0.207076526,0.03199642,0.006625708,4.083268703,1,0.115635545,556.0152256,64.29512338,0.037654289,27.83161,1.047979485,0.41460365,7.827767519,3.245420981,-67.8625,18.05416667,-67.85416667,18.0625,"IM","-67.8541666666667_18.0625","-67.862_18.054","-67.854_18.062",1,NA
"84",84,"PRICO-174","SWPRICO","SWPRICO",2014,"7/30/14",18.0519525,-67.907516,16.3068,"PVMT","Not available","CARIB",7,292.092484,"PRICO",27.38,1.14,1.791759469,0.210739416,0.03154753,0.006648308,4.083268703,1,0.123696621,553.6779665,68.48809335,0.037034713,27.84003,1.031047526,0.427691857,7.919254862,3.387000819,-67.90416667,18.05416667,-67.89583333,18.0625,"IM","-67.8958333333333_18.0625","-67.904_18.054","-67.896_18.062",1,NA
"85",85,"PRICO-175","SWPRICO","SWPRICO",2014,"7/31/14",18.0500347,-67.888161,12.8016,"SCR","Not available","CARIB",7.619047619,292.111839,"PRICO",27.43,1.13,1.791759469,0.210739416,0.03154753,0.006648308,4.083268703,1,0.115635545,556.0152256,64.29512338,0.037034713,27.84003,1.031047526,0.41460365,7.827767519,3.245420981,-67.8875,18.05416667,-67.89583333,18.0625,"IM","-67.8958333333333_18.0625","-67.888_18.054","-67.896_18.062",1,NA
"86",86,"PRICO-176","EPRICO","EPRICO",2014,"8/29/14",18.2013148,-65.509519,16.002,"PTRF","Not available","CARIB",6,294.490481,"PRICO",27.22,1.25,0,0.168109662,0.06997214,0.011762993,7.247740277,2,0.181044914,610.1398296,110.4627133,0.044596876,27.72066,1.236254828,0.507804987,2.445621008,1.241898545,-65.5125,18.20416667,-65.52083333,18.1875,"OPEN","-65.5208333333333_18.1875","-65.512_18.204","-65.521_18.188",1,NA
"87",87,"PRICO-177","EPRICO","EPRICO",2014,"8/29/14",18.1905747,-65.514454,7.3152,"PTRF","Not available","CARIB",19.41747573,294.485546,"PRICO",27.22,1.25,0,0.168109662,0.06997214,0.011762993,7.247740277,2,0.181044914,610.1398296,110.4627133,0.044596876,27.72066,1.236254828,0.507804987,2.445621008,1.241898545,-65.5125,18.1875,-65.52083333,18.1875,"OPEN","-65.5208333333333_18.1875","-65.512_18.188","-65.521_18.188",1,NA
"88",88,"PRICO-178","EPRICO","EPRICO",2014,"8/25/14",18.1844959,-65.502773,9.7536,"PTRF","Not available","CARIB",13,294.497227,"PRICO",27.22,1.25,0,0.168109662,0.06997214,0.011762993,7.247740277,2,0.181044914,610.1398296,110.4627133,0.044596876,27.72066,1.236254828,0.507804987,2.445621008,1.241898545,-65.50416667,18.1875,-65.52083333,18.1875,"OPEN","-65.5208333333333_18.1875","-65.504_18.188","-65.521_18.188",1,NA
"89",89,"PRICO-179","EPRICO","EPRICO",2014,"8/29/14",18.1799285,-65.52458,10.0584,"PTRF","Not available","CARIB",6,294.47542,"PRICO",27.22,1.25,0,0.168109662,0.06997214,0.011762993,7.247740277,2,0.181044914,610.1398296,110.4627133,0.044596876,27.72066,1.236254828,0.507804987,2.445621008,1.241898545,-65.52083333,18.17916667,-65.52083333,18.1875,"OPEN","-65.5208333333333_18.1875","-65.521_18.179","-65.521_18.188",1,NA
"90",90,"PRICO-18","SWPRICO","SWPRICO",2014,"7/15/14",17.9489529,-65.987478,21.0312,"PVMT","Not available","CARIB",3,294.012522,"PRICO",27.34,1.18,14.10742765,0.279849185,0.03673574,0.010280467,8.02271715,2,0.224767578,637.7197813,143.3387307,0.03984905,27.80836,1.108136724,0.289773339,2.922028807,0.846726043,-65.9875,17.94583333,-65.97916667,17.9375,"OPEN","-65.9791666666667_17.9375","-65.988_17.946","-65.979_17.938",1,NA
"91",91,"PRICO-180","EPRICO","EPRICO",2014,"8/29/14",18.1759967,-65.531739,12.0396,"PTRF","Not available","CARIB",12,294.468261,"PRICO",27.22,1.25,13.35165598,0.168109662,0.06997214,0.011762993,7.400313528,2,0.179317434,609.9234873,109.3699144,0.044596876,27.72066,1.236254828,0.473121767,1.859574059,0.879804964,-65.52916667,18.17916667,-65.52083333,18.1875,"OPEN","-65.5208333333333_18.1875","-65.529_18.179","-65.521_18.188",1,NA
"92",92,"PRICO-181","EPRICO","EPRICO",2014,"8/25/14",18.1740705,-65.451055,13.1064,"PTRF","Not available","CARIB",15.84158416,294.548945,"PRICO",27.24,1.23,12.88016952,0.248326424,0.0453983,0.011273597,7.077270678,2,0.174996634,617.5287028,108.0654446,0.040998098,27.62547,1.132591718,0.521629513,2.977103149,1.552944866,-65.45416667,18.17083333,-65.4375,18.1875,"OPEN","-65.4375_18.1875","-65.454_18.171","-65.438_18.188",1,NA
"93",93,"PRICO-182","EPRICO","EPRICO",2014,"8/25/14",18.173872,-65.464748,7.3152,"PVMT","Not available","CARIB",27,294.535252,"PRICO",27.24,1.23,12.88016952,0.209679921,0.05621701,0.011787578,7.077270678,2,0.174996634,617.5287028,108.0654446,0.04277522,27.66991,1.183586499,0.521629513,2.977103149,1.552944866,-65.4625,18.17083333,-65.47916667,18.1875,"OPEN","-65.4791666666667_18.1875","-65.463_18.171","-65.479_18.188",1,NA
"94",94,"PRICO-183","EPRICO","EPRICO",2014,"8/25/14",18.1634535,-65.487143,3.81,"PTRF","Not available","CARIB",4,294.512857,"PRICO",27.24,1.23,13.06059222,0.37174187,0.06093279,0.022651269,7.230282556,2,0.181044914,610.1398296,110.4627133,0.045672421,27.71763,1.265931278,0.527159883,1.896087093,0.99954105,-65.4875,18.1625,-65.47916667,18.14583333,"OPEN","-65.4791666666667_18.1458333333333","-65.488_18.163","-65.479_18.146",1,NA
"95",95,"PRICO-184","EPRICO","EPRICO",2014,"9/19/14",18.1592768,-65.35979,10.0584,"AGRF","Not available","CARIB",0.99009901,294.64021,"PRICO",27.15,1.19,11.93801671,0.233896644,0.04062748,0.009502631,6.451824909,2,0.165578263,670.7050154,111.0541717,0.049054091,27.31155,1.339743259,0.366297099,3.301832209,1.209451558,-65.3625,18.1625,-65.35416667,18.14583333,"OPEN","-65.3541666666667_18.1458333333333","-65.362_18.163","-65.354_18.146",1,NA
"96",96,"PRICO-185","EPRICO","EPRICO",2014,"9/19/14",18.1593661,-65.364508,1.8288,"AGRF","Not available","CARIB",1.98019802,294.635492,"PRICO",27.15,1.19,12.18671142,0.233896644,0.04062748,0.009502631,6.655274827,2,0.168073842,664.604809,111.7026833,0.049054091,27.31155,1.339743259,0.485053718,3.448811786,1.67285898,-65.3625,18.1625,-65.35416667,18.14583333,"OPEN","-65.3541666666667_18.1458333333333","-65.362_18.163","-65.354_18.146",1,NA
"97",97,"PRICO-186","EPRICO","EPRICO",2014,"8/28/14",18.1620568,-65.661833,10.668,"PTRF","Not available","CARIB",11,294.338167,"PRICO",27.3,1.23,14.03690378,0.177361106,0.06720979,0.011920403,7.747971307,2,0.206578103,724.2614365,149.6165534,0.04245815,27.77654,1.179340494,0.227462442,1.018316488,0.231628756,-65.6625,18.1625,-65.64583333,18.14583333,"OPEN","-65.6458333333333_18.1458333333333","-65.662_18.163","-65.646_18.146",1,NA
"98",98,"PRICO-187","EPRICO","EPRICO",2014,"9/19/14",18.15262,-65.294801,11.1252,"AGRF","Not available","CARIB",0,294.705199,"PRICO",27.17,1.19,11.81618803,0.218838149,0.04107548,0.008988882,6.25637133,2,0.165578263,670.7050154,111.0541717,0.040383685,27.57169,1.113446451,0.34415443,3.777474822,1.300034694,-65.29583333,18.15416667,-65.3125,18.14583333,"OPEN","-65.3125_18.1458333333333","-65.296_18.154","-65.312_18.146",1,NA
"99",99,"PRICO-188","EPRICO","EPRICO",2014,"9/19/14",18.1481648,-65.297727,5.7912,"SCR","Not available","CARIB",0,294.702273,"PRICO",27.17,1.19,11.81618803,0.218838149,0.04107548,0.008988882,6.25637133,2,0.165578263,670.7050154,111.0541717,0.040383685,27.57169,1.113446451,0.34415443,3.777474822,1.300034694,-65.29583333,18.14583333,-65.3125,18.14583333,"OPEN","-65.3125_18.1458333333333","-65.296_18.146","-65.312_18.146",1,NA
"100",100,"PRICO-189","EPRICO","EPRICO",2014,"8/25/14",18.1377511,-65.488129,2.4384,"PVMT","Not available","CARIB",0.980392157,294.511871,"PRICO",27.27,1.23,13.06059222,0.37174187,0.06093279,0.022651269,7.230282556,2,0.181044914,610.1398296,110.4627133,0.045672421,27.71763,1.265931278,0.527159883,1.896087093,0.99954105,-65.4875,18.1375,-65.47916667,18.14583333,"OPEN","-65.4791666666667_18.1458333333333","-65.488_18.137","-65.479_18.146",1,NA
"101",101,"PRICO-19","SWPRICO","SWPRICO",2014,"7/14/14",17.9582346,-66.003829,7.62,"PVMT","Not available","CARIB",27.45098039,293.996171,"PRICO",27.37,1.21,14.10742765,0.289229874,0.04500967,0.013018141,8.02271715,2,0.224767578,637.7197813,143.3387307,0.040503583,27.83081,1.127247533,0.289773339,2.922028807,0.846726043,-66.00416667,17.95416667,-66.02083333,17.9375,"OPEN","-66.0208333333333_17.9375","-66.004_17.954","-66.021_17.938",1,NA
"102",102,"PRICO-190","EPRICO","EPRICO",2014,"9/19/14",18.1300298,-65.269798,14.1732,"SCR","Not available","CARIB",0.961538462,294.730202,"PRICO",27.18,1.18,11.67571586,0.241046275,0.04402874,0.010612964,6.069291079,3,0.153300291,672.5893166,103.1081378,0.039298887,27.59892,1.084606841,0.356619432,4.395850078,1.567645558,-65.27083333,18.12916667,-65.27083333,18.14583333,"OPEN","-65.2708333333333_18.1458333333333","-65.271_18.129","-65.271_18.146",1,NA
"103",103,"PRICO-191","EPRICO","EPRICO",2014,"8/28/14",18.1328463,-65.668996,12.0396,"PVMT","Not available","CARIB",11,294.331004,"PRICO",27.3,1.23,14.03690378,0.205982399,0.06536169,0.013463358,7.747971307,2,0.206578103,724.2614365,149.6165534,0.043941956,27.79792,1.221494986,0.227462442,1.018316488,0.231628756,-65.67083333,18.12916667,-65.6875,18.14583333,"OPEN","-65.6875_18.1458333333333","-65.671_18.129","-65.688_18.146",1,NA
