"","ll_id","OCEAN","REGION","REGION_SUB","SI_LATI","SI_LONG","YEAR","DATE","SI_LONG_360","REGION_NEW","long_bin_2.5","lat_bin_2.5","c_sst_mean","c_sst_sd","human_pop50","human_pop50_log","kd490_cv","kd490_mean","kd490_sd","land_area50","land_area50_log","nAll_30yr","npp_cv","npp_mean","npp_sd","sst_cv","sst_mean","sst_sd","wave_cv","wave_mean","wave_sd"
"70",70,"CARIB","PRICO","PRICO",17.9681302,-66.772262,2014,"5/20/2014",293.227738,"PRICO",-66.77083333,17.97916667,27.56,1.15,911320,13.7226504742218,0.400298211220813,0.05158397,0.0206489709186681,4088.7021484375,8.31622742204212,1,0.159547392985444,708.481584746876,113.03638982456,0.0408143642023118,28.12287,1.14781705859427,0.305245035577116,1.58623863686259,0.484191469142917
"71",71,"CARIB","PRICO","PRICO",18.0848295,-67.417937,2014,"6/16/2014",292.582063,"PRICO",-67.4375,18.10416667,27.58,1.12,353504,12.7756529084903,0.197727692439489,0.03894573,0.00770064932327138,1153.08325195312,7.05106158653969,0,0.157923760124881,629.510745834316,99.4147040211733,0.0369606195060974,27.94437,1.0328412269076,0.532440402410796,4.09933901999955,2.18265371742684
"72",72,"CARIB","PRICO","PRICO",17.9868477,-67.331408,2014,"6/20/2014",292.668592,"PRICO",-67.3125,17.97916667,27.6,1.13,377172,12.8404592471158,0.158161221237739,0.06334948,0.0100194311215757,1357.43444824219,7.21408817466,0,0.153967238619971,649.033213796187,99.9298517008441,0.0379629518800899,28.0196,1.06370672649937,0.457458133348092,3.01248695291376,1.37808665821541
"73",73,"CARIB","PRICO","PRICO",17.9936654,-67.234087,2014,"6/20/2014",292.765913,"PRICO",-67.22916667,17.97916667,27.61,1.16,518960,13.1595840148159,0.241129825547832,0.08074415,0.019469822803508,2017.27563476562,7.60999877967625,0,0.144564772456478,713.065322890623,103.084126150288,0.0414225514948002,28.12574,1.16503991347936,0.355465541642265,1.67941338925874,0.59697359005413
"74",74,"CARIB","PRICO","PRICO",18.0396005,-67.268102,2014,"6/18/2014",292.731898,"PRICO",-67.27083333,18.02083333,27.66,1.2,535187,13.1903733660201,0.191538310852411,0.06886804,0.0131908680533163,1988.70031738281,7.59573931209809,0,0.153967238619971,649.033213796187,99.9298517008441,0.039148192204836,28.06325,1.09862550489236,0.594688176907613,2.08849508834244,1.24200333656687
"75",75,"CARIB","PRICO","PRICO",18.0539165,-67.203261,2014,"6/18/2014",292.796739,"PRICO",-67.1875,18.0625,27.66,1.18,627011,13.3487209581879,0.354761110545222,0.1072607,0.0380519250498579,2421.3466796875,7.79249205164334,0,0.223470576901286,889.709796285079,198.823961450552,0.0436413700595256,27.99801,1.2218715153403,0.609306089902194,0.611308093779604,0.372473744346414
"76",76,"CARIB","PRICO","PRICO",18.0703261,-67.268746,2014,"6/16/2014",292.731254,"PRICO",-67.27083333,18.0625,27.66,1.2,0,0,0.269271140263147,0.07874594,0.0212040090548934,2168.50024414062,7.68225211777153,0,0.231033744711919,868.893690484403,200.743763069171,0.0410961703832283,28.06242,1.15325799368571,0.625157461134144,1.61589149729634,1.01018662591803
"77",77,"CARIB","PRICO","PRICO",18.0839128,-67.222794,2014,"6/18/2014",292.777206,"PRICO",-67.22916667,18.10416667,27.61,1.2,627011,13.3487209581879,0.371824329794778,0.09994663,0.0371625887149967,2421.3466796875,7.79249205164334,0,0.223470576901286,889.709796285079,198.823961450552,0.0418540804903415,27.99634,1.17176106779497,0.609306089902194,0.611308093779604,0.372473744346414
"78",78,"CARIB","PRICO","PRICO",18.1172965,-67.26734,2014,"6/18/2014",292.73266,"PRICO",-67.27083333,18.10416667,27.63,1.2,623710,13.343442399043,0.317225467117074,0.08906133,0.0282525220113179,2311.13549804688,7.74592683449664,0,0.224968113601742,924.507294309975,207.984662011966,0.0409438468028222,28.01781,1.14715692039058,0.6232466246292,1.45519644702666,0.906946273781771
"79",79,"CARIB","PRICO","PRICO",18.1190266,-67.258819,2014,"6/16/2014",292.741181,"PRICO",-67.27083333,18.10416667,27.63,1.2,623710,13.343442399043,0.317225467117074,0.08906133,0.0282525220113179,2311.13549804688,7.74592683449664,0,0.224968113601742,924.507294309975,207.984662011966,0.0409438468028222,28.01781,1.14715692039058,0.6232466246292,1.45519644702666,0.906946273781771
"80",80,"CARIB","PRICO","PRICO",18.1323344,-67.281839,2014,"6/17/2014",292.718161,"PRICO",-67.27083333,18.14583333,27.6,1.19,605064,13.3130911692585,0.240269284728458,0.08309195,0.0199644433931928,2123.53881835938,7.66131003115042,0,0.224968113601742,924.507294309975,207.984662011966,0.0394258406851273,27.94335,1.10169006530875,0.661905472715669,2.1950273319397,1.45290060377136
"81",81,"CARIB","PRICO","PRICO",18.1358594,-67.271882,2014,"6/17/2014",292.728118,"PRICO",-67.27083333,18.14583333,27.6,1.19,0,0,0.240269284728458,0.08309195,0.0199644433931928,2388.20825195312,7.77871731470834,0,0.224968113601742,924.507294309975,207.984662011966,0.0394258406851273,27.94335,1.10169006530875,0.64091442941433,1.38857591410277,0.889958339685659
"82",82,"CARIB","PRICO","PRICO",18.1493044,-67.259936,2014,"6/17/2014",292.740064,"PRICO",-67.27083333,18.14583333,27.6,1.19,0,0,0.240269284728458,0.08309195,0.0199644433931928,2388.20825195312,7.77871731470834,0,0.224968113601742,924.507294309975,207.984662011966,0.0394258406851273,27.94335,1.10169006530875,0.64091442941433,1.38857591410277,0.889958339685659
"83",83,"CARIB","PRICO","PRICO",18.1625913,-67.280598,2014,"6/18/2014",292.719402,"PRICO",-67.27083333,18.14583333,27.56,1.16,605064,13.3130911692585,0.240269284728458,0.08309195,0.0199644433931928,2123.53881835938,7.66131003115042,0,0.224968113601742,924.507294309975,207.984662011966,0.0394258406851273,27.94335,1.10169006530875,0.661905472715669,2.1950273319397,1.45290060377136
"84",84,"CARIB","PRICO","PRICO",18.1664782,-67.260712,2014,"6/17/2014",292.739288,"PRICO",-67.27083333,18.14583333,27.56,1.16,0,0,0.240269284728458,0.08309195,0.0199644433931928,2388.20825195312,7.77871731470834,0,0.224968113601742,924.507294309975,207.984662011966,0.0394258406851273,27.94335,1.10169006530875,0.64091442941433,1.38857591410277,0.889958339685659
"85",85,"CARIB","PRICO","PRICO",18.1833539,-67.228879,2014,"6/17/2014",292.771121,"PRICO",-67.22916667,18.1875,27.56,1.16,712475,13.4765015063471,0.345286170950916,0.07514749,0.0259473890786723,2684.263671875,7.89553420393712,0,0.264847190521271,939.111976982859,248.721168688787,0.0394398498587816,27.88089,1.09961811552921,0.673445553830272,0.639010856713012,0.430339020302651
"86",86,"CARIB","PRICO","PRICO",18.2327192,-67.193869,2014,"6/17/2014",292.806131,"PRICO",-67.1875,18.22916667,27.58,1.14,789929,13.5796996129224,0.468045310954472,0.06750222,0.0315940975500172,2946.39404296875,7.98867668366317,1,0.264847190521271,939.111976982859,248.721168688787,0.0384355755162445,27.86566,1.07103267923999,0.660468764871841,0.263306373440122,0.173905635248881
"87",87,"CARIB","PRICO","PRICO",18.2238472,-65.386304,2014,"8/19/2014",294.613696,"PRICO",-65.39583333,18.22916667,27.17,1.2,214027,12.2738621265665,0.22519079555402,0.0441172,0.00993478736561583,828.408081054688,6.7207122910186,2,0.155478041269448,1053.60200220158,163.81197557987,0.0399895811798934,27.6065,1.10397237284273,0.523716443738421,3.53707073733198,1.85242210780674
"88",88,"CARIB","PRICO","PRICO",18.2342227,-65.410171,2014,"8/19/2014",294.589829,"PRICO",-65.39583333,18.22916667,27.19,1.22,301422,12.6162698728138,0.22519079555402,0.0441172,0.00993478736561583,993.751892089844,6.90249335138097,2,0.155872905427904,1068.2140601351,166.505629172196,0.0399895811798934,27.6065,1.10397237284273,0.548448636493408,3.63083298316471,1.99132539895198
"89",89,"CARIB","PRICO","PRICO",18.2763005,-65.228901,2014,"8/19/2014",294.771099,"PRICO",-65.22916667,18.27083333,27.18,1.18,112849,11.6338147822457,0.167490228179458,0.05160251,0.00864291617453276,408.815551757812,6.01570718471336,2,0.141729845365878,993.975421614974,140.875982802974,0.0395597302201136,27.5929,1.09156767999057,0.495020643051365,4.9567101685158,2.45367385503793
"90",90,"CARIB","PRICO","PRICO",18.2980575,-65.326669,2014,"8/20/2014",294.673331,"PRICO",-65.3125,18.3125,27.16,1.18,175053,12.0728497767359,0.182619025132295,0.04716892,0.00861394218694321,687.205871582031,6.53408802512302,2,0.151702961027293,1036.74699534266,157.277589029631,0.0399093078968137,27.5978,1.10140909747468,0.561802350113297,4.22711490762143,2.37480308930067
"91",91,"CARIB","PRICO","PRICO",18.2985267,-65.327604,2014,"8/19/2014",294.672396,"PRICO",-65.3125,18.3125,27.16,1.18,175053,12.0728497767359,0.182619025132295,0.04716892,0.00861394218694321,687.205871582031,6.53408802512302,2,0.151702961027293,1036.74699534266,157.277589029631,0.0399093078968137,27.5978,1.10140909747468,0.561802350113297,4.22711490762143,2.37480308930067
"92",92,"CARIB","PRICO","PRICO",18.2985176,-65.327132,2014,"8/18/2014",294.672868,"PRICO",-65.3125,18.3125,27.16,1.18,175053,12.0728497767359,0.182619025132295,0.04716892,0.00861394218694321,687.205871582031,6.53408802512302,2,0.151702961027293,1036.74699534266,157.277589029631,0.0399093078968137,27.5978,1.10140909747468,0.561802350113297,4.22711490762143,2.37480308930067
"93",93,"CARIB","PRICO","PRICO",18.3001851,-65.320012,2014,"8/18/2014",294.679988,"PRICO",-65.3125,18.3125,27.16,1.18,151988,11.9315634287886,0.182619025132295,0.04716892,0.00861394218694321,572.275756835938,6.35136685197318,2,0.14477817656631,1013.78014156886,146.773240335475,0.0399093078968137,27.5978,1.10140909747468,0.533194981312658,4.1831349070303,2.23042653858235
"94",94,"CARIB","PRICO","PRICO",18.3010961,-65.320465,2014,"8/20/2014",294.679535,"PRICO",-65.3125,18.3125,27.16,1.18,175053,12.0728497767359,0.182619025132295,0.04716892,0.00861394218694321,687.205871582031,6.53408802512302,2,0.151702961027293,1036.74699534266,157.277589029631,0.0399093078968137,27.5978,1.10140909747468,0.561802350113297,4.22711490762143,2.37480308930067
"95",95,"CARIB","PRICO","PRICO",18.3045398,-65.31189,2014,"8/18/2014",294.68811,"PRICO",-65.3125,18.3125,27.16,1.18,151988,11.9315634287886,0.182619025132295,0.04716892,0.00861394218694321,572.275756835938,6.35136685197318,2,0.14477817656631,1013.78014156886,146.773240335475,0.0399093078968137,27.5978,1.10140909747468,0.533194981312658,4.1831349070303,2.23042653858235
"96",96,"CARIB","PRICO","PRICO",18.3065504,-65.230135,2014,"8/19/2014",294.769865,"PRICO",-65.22916667,18.3125,27.12,1.18,112498,11.6306996116982,0.163989254871313,0.04968996,0.00814861951498535,410.029541015625,6.01866508786371,2,0.141729845365878,993.975421614974,140.875982802974,0.0404015032650379,27.4872,1.11052420054675,0.555725169111144,5.50268530154392,3.0579807197659
"97",97,"CARIB","PRICO","PRICO",18.3088811,-65.326441,2014,"8/18/2014",294.673559,"PRICO",-65.3125,18.3125,27.16,1.18,175053,12.0728497767359,0.182619025132295,0.04716892,0.00861394218694321,687.205871582031,6.53408802512302,2,0.151702961027293,1036.74699534266,157.277589029631,0.0399093078968137,27.5978,1.10140909747468,0.561802350113297,4.22711490762143,2.37480308930067
"98",98,"CARIB","PRICO","PRICO",18.309601,-65.316978,2014,"8/20/2014",294.683022,"PRICO",-65.3125,18.3125,27.16,1.18,151988,11.9315634287886,0.182619025132295,0.04716892,0.00861394218694321,572.275756835938,6.35136685197318,2,0.14477817656631,1013.78014156886,146.773240335475,0.0399093078968137,27.5978,1.10140909747468,0.533194981312658,4.1831349070303,2.23042653858235
"99",99,"CARIB","PRICO","PRICO",18.3117778,-65.336299,2014,"8/18/2014",294.663701,"PRICO",-65.35416667,18.3125,27.16,1.18,175053,12.0728497767359,0.168556807545097,0.04888646,0.00824014562978106,687.205871582031,6.53408802512302,2,0.151702961027293,1036.74699534266,157.277589029631,0.0399093078968137,27.5978,1.10140909747468,0.561802350113297,4.22711490762143,2.37480308930067
"100",100,"CARIB","PRICO","PRICO",18.3147826,-65.351824,2014,"8/20/2014",294.648176,"PRICO",-65.35416667,18.3125,27.16,1.18,175053,12.0728497767359,0.168556807545097,0.04888646,0.00824014562978106,687.205871582031,6.53408802512302,2,0.151702961027293,1036.74699534266,157.277589029631,0.0399093078968137,27.5978,1.10140909747468,0.561802350113297,4.22711490762143,2.37480308930067
"101",101,"CARIB","PRICO","PRICO",18.3146984,-65.323956,2014,"8/20/2014",294.676044,"PRICO",-65.3125,18.3125,27.16,1.18,175053,12.0728497767359,0.182619025132295,0.04716892,0.00861394218694321,687.205871582031,6.53408802512302,2,0.151702961027293,1036.74699534266,157.277589029631,0.0399093078968137,27.5978,1.10140909747468,0.561802350113297,4.22711490762143,2.37480308930067
"102",102,"CARIB","PRICO","PRICO",18.3170557,-65.352721,2014,"8/20/2014",294.647279,"PRICO",-65.35416667,18.3125,27.16,1.18,175053,12.0728497767359,0.168556807545097,0.04888646,0.00824014562978106,687.205871582031,6.53408802512302,2,0.151702961027293,1036.74699534266,157.277589029631,0.0399093078968137,27.5978,1.10140909747468,0.561802350113297,4.22711490762143,2.37480308930067
"103",103,"CARIB","PRICO","PRICO",18.3179396,-65.351758,2014,"8/20/2014",294.648242,"PRICO",-65.35416667,18.3125,27.16,1.18,175053,12.0728497767359,0.168556807545097,0.04888646,0.00824014562978106,687.205871582031,6.53408802512302,2,0.151702961027293,1036.74699534266,157.277589029631,0.0399093078968137,27.5978,1.10140909747468,0.561802350113297,4.22711490762143,2.37480308930067
"104",104,"CARIB","PRICO","PRICO",18.3216905,-65.335618,2014,"8/20/2014",294.664382,"PRICO",-65.35416667,18.3125,27.16,1.18,175053,12.0728497767359,0.168556807545097,0.04888646,0.00824014562978106,687.205871582031,6.53408802512302,2,0.151702961027293,1036.74699534266,157.277589029631,0.0399093078968137,27.5978,1.10140909747468,0.561802350113297,4.22711490762143,2.37480308930067
"105",105,"CARIB","PRICO","PRICO",18.3229617,-65.33134,2014,"8/18/2014",294.66866,"PRICO",-65.3125,18.3125,27.16,1.18,175053,12.0728497767359,0.182619025132295,0.04716892,0.00861394218694321,687.205871582031,6.53408802512302,2,0.151702961027293,1036.74699534266,157.277589029631,0.0399093078968137,27.5978,1.10140909747468,0.561802350113297,4.22711490762143,2.37480308930067
"106",106,"CARIB","PRICO","PRICO",18.3226221,-65.244429,2014,"8/19/2014",294.755571,"PRICO",-65.22916667,18.3125,27.12,1.18,129817,11.7738887485221,0.163989254871313,0.04968996,0.00814861951498535,477.652496337891,6.17097485675094,2,0.147249977001952,987.088878497329,145.348814657614,0.0404015032650379,27.4872,1.11052420054675,0.52301805609623,4.45197466765185,2.32846313646493
"107",107,"CARIB","PRICO","PRICO",18.3274534,-65.3303,2014,"8/18/2014",294.6697,"PRICO",-65.3125,18.3125,27.16,1.18,175053,12.0728497767359,0.182619025132295,0.04716892,0.00861394218694321,687.205871582031,6.53408802512302,2,0.151702961027293,1036.74699534266,157.277589029631,0.0399093078968137,27.5978,1.10140909747468,0.561802350113297,4.22711490762143,2.37480308930067
"108",108,"CARIB","PRICO","PRICO",18.3502712,-65.320368,2014,"8/18/2014",294.679632,"PRICO",-65.3125,18.35416667,27.02,1.2,172815,12.0599827236583,0.191684720819272,0.04709679,0.00902773504263389,668.919799804688,6.50715800343613,2,0.151702961027293,1036.74699534266,157.277589029631,0.0401752850080961,27.52171,1.10569254316017,0.596405197862967,5.85961540314741,3.49470508391502
"109",109,"CARIB","PRICO","PRICO",18.3536949,-65.357622,2014,"8/20/2014",294.642378,"PRICO",-65.35416667,18.35416667,27.08,1.19,172815,12.0599827236583,0.181133982731818,0.05146476,0.00932201694913713,668.919799804688,6.50715800343613,2,0.151702961027293,1036.74699534266,157.277589029631,0.0403414243105121,27.56853,1.11215376634708,0.596405197862967,5.85961540314741,3.49470508391502
"110",110,"CARIB","PRICO","PRICO",18.3569603,-65.363223,2014,"8/19/2014",294.636777,"PRICO",-65.35416667,18.35416667,27.08,1.19,206793,12.2394784076559,0.181133982731818,0.05146476,0.00932201694913713,783.653503417969,6.66524222341833,2,0.155478041269448,1053.60200220158,163.81197557987,0.0403414243105121,27.56853,1.11215376634708,0.607854750480206,6.02451714644314,3.66203136681492
"111",111,"CARIB","PRICO","PRICO",18.1534642,-67.321327,2014,"6/16/2014",292.678673,"PRICO",-67.3125,18.14583333,27.6,1.16,526136,13.1733169140808,0.177559779835244,0.07194636,0.0127747798415472,1849.94470214844,7.52345143754509,0,0.224968113601742,924.507294309975,207.984662011966,0.0388150092700135,27.95701,1.08515160231186,0.664390032929425,2.97799326176468,1.97854904124744
"112",112,"CARIB","PRICO","PRICO",18.5190915,-67.099023,2014,"9/7/2014",292.900977,"PRICO",-67.10416667,18.52083333,27.36,1.15,681083,13.4314409255425,0.28858367745793,0.04282894,0.012359733006825,2274.40625,7.72991388687164,1,0.165535273092182,782.260626368836,129.491726415227,0.0379774836421366,27.69732,1.05187451723102,0.574830223082201,8.45224266666479,4.85860453762382
"113",113,"CARIB","PRICO","PRICO",18.517512,-67.121768,2014,"9/7/2014",292.878232,"PRICO",-67.10416667,18.52083333,27.37,1.13,643556,13.3747658801841,0.28858367745793,0.04282894,0.012359733006825,2075.62524414062,7.6384993762727,1,0.165059542166126,783.891512802631,129.388774211114,0.0379774836421366,27.69732,1.05187451723102,0.579995543782248,8.18202050014717,4.74553542922036
"114",114,"CARIB","PRICO","PRICO",18.5099603,-67.134635,2014,"9/7/2014",292.865365,"PRICO",-67.14583333,18.52083333,27.37,1.13,643556,13.3747658801841,0.265841015260694,0.04115747,0.0109413436103616,2075.62524414062,7.6384993762727,1,0.165059542166126,783.891512802631,129.388774211114,0.0376407812862632,27.71267,1.04312655032839,0.579995543782248,8.18202050014717,4.74553542922036
"115",115,"CARIB","PRICO","PRICO",18.5078322,-67.147916,2014,"9/7/2014",292.852084,"PRICO",-67.14583333,18.52083333,27.37,1.13,643556,13.3747658801841,0.265841015260694,0.04115747,0.0109413436103616,2075.62524414062,7.6384993762727,0,0.165059542166126,783.891512802631,129.388774211114,0.0376407812862632,27.71267,1.04312655032839,0.579995543782248,8.18202050014717,4.74553542922036
"116",116,"CARIB","PRICO","PRICO",18.4941144,-66.609352,2014,"9/8/2014",293.390648,"PRICO",-66.60416667,18.47916667,27.24,1.2,1330577,14.1011239922588,0.369428427000043,0.04592363,0.016965494393032,3884.958984375,8.26512507516604,2,0.259246089032719,875.781394756384,227.042901438212,0.0440239445436121,27.14104,1.19485563981596,0.502836837283321,0.123519729690594,0.062110270219709
"117",117,"CARIB","PRICO","PRICO",18.4998084,-67.158892,2014,"9/7/2014",292.841108,"PRICO",-67.14583333,18.47916667,27.37,1.13,672072,13.4181222445578,0.349606517845084,0.0432483,0.0151198875657195,2119.8759765625,7.65958447881564,0,0.310374867860715,870.409554780857,270.153250549812,0.037209238764332,27.68555,1.03015824027185,0.625633270934066,6.76932621018494,4.23511569889771
"118",118,"CARIB","PRICO","PRICO",18.488382,-66.927517,2014,"9/7/2014",293.072483,"PRICO",-66.9375,18.47916667,27.29,1.15,886907,13.6954965355065,0.430246995158511,0.04098886,0.0176353338499729,3345.15771484375,8.11556801577477,2,0.223487229184367,773.684888757797,172.908692050295,0.0544066641533157,27.08077,1.47337435840319,0.57584380082021,9.38111130793361,5.40205479147794
"119",119,"CARIB","PRICO","PRICO",18.4844876,-66.902002,2014,"9/7/2014",293.097998,"PRICO",-66.89583333,18.47916667,27.29,1.16,924842,13.7373792723591,0.454501648213381,0.04083098,0.0185577477081676,3520.9775390625,8.16677791171114,2,0.259138656819823,833.042521243592,215.873520028863,0.0509427110459619,27.21984,1.38665244383732,0.577271095984813,9.39789206429568,5.42513145190294
