"","SITE","REGION","REGION_SUB","YEAR","DATE","SI_LATI","SI_LONG","DEPTH","HABITAT","REEF_ZONE","OCEAN","ll_id","long_bin_2.5","lat_bin_2.5","coral_cover"
"160","FGBNMS-12","FGBNMS",NA,2013,2013-09-03,27.9089097,-93.59666,27.432,"HR",NA,"CARIB",NA,NA,NA,52
"161","FGBNMS-120","FGBNMS",NA,2015,2015-08-24,27.9075513,-93.597669,20.574,"HR",NA,"CARIB",NA,NA,NA,55
"162","FGBNMS-121","FGBNMS",NA,2015,2015-08-24,27.9093567,-93.597679,20.2692,"HR",NA,"CARIB",NA,NA,NA,47
"163","FGBNMS-122","FGBNMS",NA,2015,2015-08-24,27.9080048,-93.597163,19.812,"HR",NA,"CARIB",NA,NA,NA,46.464646461
"164","FGBNMS-13","FGBNMS",NA,2013,2013-09-02,27.9111576,-93.598705,19.5072,"HR",NA,"CARIB",NA,NA,NA,55.4455445544554
"165","FGBNMS-13","FGBNMS",NA,2015,2015-08-28,27.9111576,-93.598705,21.1836,"HR",NA,"CARIB",NA,NA,NA,70
"166","FGBNMS-14","FGBNMS",NA,2013,2013-09-06,27.9075336,-93.601734,22.2504,"HR",NA,"CARIB",NA,NA,NA,58.0952380952381
"167","FGBNMS-15","FGBNMS",NA,2013,2013-09-03,27.9079849,-93.601736,21.4884,"HR",NA,"CARIB",NA,NA,NA,56
"168","FGBNMS-15","FGBNMS",NA,2015,2015-08-24,27.9079849,-93.601736,27.7368,"HR",NA,"CARIB",NA,NA,NA,69
"169","FGBNMS-16","FGBNMS",NA,2013,2013-09-04,27.9061994,-93.597153,28.0416,"HR",NA,"CARIB",NA,NA,NA,79
"170","FGBNMS-17","FGBNMS",NA,2013,2013-09-03,27.9070867,-93.600715,21.9456,"HR",NA,"CARIB",NA,NA,NA,68.3673469387755
"171","FGBNMS-18","FGBNMS",NA,2013,2013-09-03,27.906653,-93.596648,25.908,"HR",NA,"CARIB",NA,NA,NA,64
"172","FGBNMS-19","FGBNMS",NA,2013,2013-09-06,27.9052901,-93.598673,24.0792,"HR",NA,"CARIB",NA,NA,NA,68
"173","FGBNMS-2","FGBNMS",NA,2013,2013-09-02,27.9107063,-93.598702,20.4216,"HR",NA,"CARIB",NA,NA,NA,68
"174","FGBNMS-20","FGBNMS",NA,2013,2013-09-02,27.9084473,-93.599198,20.1168,"HR",NA,"CARIB",NA,NA,NA,60.2040816326531
"175","FGBNMS-21","FGBNMS",NA,2013,2013-09-06,27.9097881,-93.602254,24.8412,"HR",NA,"CARIB",NA,NA,NA,46
"176","FGBNMS-22","FGBNMS",NA,2013,2013-09-03,27.9052768,-93.601721,29.718,"HR",NA,"CARIB",NA,NA,NA,80
"177","FGBNMS-23","FGBNMS",NA,2013,2013-09-02,27.911162,-93.597689,21.0312,"HR",NA,"CARIB",NA,NA,NA,70.3296703296704
"178","FGBNMS-24","FGBNMS",NA,2013,2013-09-03,27.9066375,-93.600204,24.2316,"HR",NA,"CARIB",NA,NA,NA,72
"179","FGBNMS-25","FGBNMS",NA,2013,2013-09-02,27.9084363,-93.601739,22.5552,"HR",NA,"CARIB",NA,NA,NA,55.8823529411765
"180","FGBNMS-25","FGBNMS",NA,2015,2015-08-24,27.9084363,-93.601739,24.384,"HR",NA,"CARIB",NA,NA,NA,62.135922334
"181","FGBNMS-26","FGBNMS",NA,2013,2013-09-03,27.9093544,-93.598187,20.574,"HR",NA,"CARIB",NA,NA,NA,36.2745098039216
"182","FGBNMS-27","FGBNMS",NA,2013,2013-09-02,27.9106886,-93.602767,27.1272,"HR",NA,"CARIB",NA,NA,NA,71
"183","FGBNMS-28","FGBNMS",NA,2013,2013-09-02,27.9102571,-93.598192,19.3548,"HR",NA,"CARIB",NA,NA,NA,43.3333333333333
"184","FGBNMS-29","FGBNMS",NA,2013,2013-09-03,27.9079894,-93.60072,19.812,"HR",NA,"CARIB",NA,NA,NA,80.8080808080808
"185","FGBNMS-29","FGBNMS",NA,2015,2015-08-27,27.9079894,-93.60072,22.2504,"HR",NA,"CARIB",NA,NA,NA,63
"186","FGBNMS-3","FGBNMS",NA,2013,2013-09-03,27.9052813,-93.600705,27.5844,"HR",NA,"CARIB",NA,NA,NA,70
"187","FGBNMS-30","FGBNMS",NA,2013,2013-09-03,27.9111598,-93.598197,20.7264,"HR",NA,"CARIB",NA,NA,NA,75
"188","FGBNMS-31","FGBNMS",NA,2013,2013-09-03,27.9070933,-93.599191,20.574,"HR",NA,"CARIB",NA,NA,NA,64
"189","FGBNMS-32","FGBNMS",NA,2013,2013-09-02,27.9224324,-93.6008,29.2608,"HR",NA,"CARIB",NA,NA,NA,20
"190","FGBNMS-33","FGBNMS",NA,2013,2013-09-02,27.9093434,-93.600727,21.336,"HR",NA,"CARIB",NA,NA,NA,48
"191","FGBNMS-34","FGBNMS",NA,2013,2013-09-04,27.9093456,-93.600219,20.7264,"HR",NA,"CARIB",NA,NA,NA,72.7272727272728
"192","FGBNMS-35","FGBNMS",NA,2013,2013-09-04,27.9039339,-93.599173,29.4132,"LR",NA,"CARIB",NA,NA,NA,28
"193","FGBNMS-35","FGBNMS",NA,2015,2015-08-27,27.9039339,-93.599173,29.2608,"LR",NA,"CARIB",NA,NA,NA,53.921568627
"194","FGBNMS-36","FGBNMS",NA,2013,2013-09-02,27.9134121,-93.599226,27.432,"LR",NA,"CARIB",NA,NA,NA,59.4059405940595
"195","FGBNMS-37","FGBNMS",NA,2013,2013-09-03,27.9052724,-93.602737,28.3464,"LR",NA,"CARIB",NA,NA,NA,25
"196","FGBNMS-38","FGBNMS",NA,2013,2013-09-04,27.9057503,-93.596643,28.4988,"LR",NA,"CARIB",NA,NA,NA,20.4081632653061
"197","FGBNMS-39","FGBNMS",NA,2013,2013-09-04,27.9043918,-93.597652,29.4132,"LR",NA,"CARIB",NA,NA,NA,62.1359223300971
"198","FGBNMS-4","FGBNMS",NA,2013,2013-09-02,27.9120559,-93.599726,22.5552,"HR",NA,"CARIB",NA,NA,NA,69
"199","FGBNMS-40","FGBNMS",NA,2013,2013-09-05,27.8734596,-93.819949,26.8224,"HR",NA,"CARIB",NA,NA,NA,82
"200","FGBNMS-41","FGBNMS",NA,2013,2013-09-05,27.8757494,-93.814379,23.1648,"HR",NA,"CARIB",NA,NA,NA,53.5353535353535
"201","FGBNMS-42","FGBNMS",NA,2013,2013-09-05,27.8739049,-93.820968,25.146,"HR",NA,"CARIB",NA,NA,NA,76.530612244898
"202","FGBNMS-43","FGBNMS",NA,2013,2013-09-05,27.8725449,-93.821974,29.718,"HR",NA,"CARIB",NA,NA,NA,85.1485148514852
"203","FGBNMS-44","FGBNMS",NA,2013,2013-09-05,27.875274,-93.818439,22.7076,"HR",NA,"CARIB",NA,NA,NA,54.0816326530613
"204","FGBNMS-45","FGBNMS",NA,2013,2013-09-04,27.8748136,-93.819959,26.5176,"HR",NA,"CARIB",NA,NA,NA,60
"205","FGBNMS-46","FGBNMS",NA,2013,2013-09-06,27.8735017,-93.812839,23.622,"HR",NA,"CARIB",NA,NA,NA,50.5050505050506
"206","FGBNMS-47","FGBNMS",NA,2013,2013-09-04,27.8757403,-93.815903,21.7932,"HR",NA,"CARIB",NA,NA,NA,58
"207","FGBNMS-48","FGBNMS",NA,2013,2013-09-06,27.8730444,-93.813851,27.7368,"HR",NA,"CARIB",NA,NA,NA,67
"208","FGBNMS-49","FGBNMS",NA,2013,2013-09-05,27.875304,-93.81336,27.1272,"HR",NA,"CARIB",NA,NA,NA,81
"209","FGBNMS-5","FGBNMS",NA,2013,2013-09-06,27.9098058,-93.598189,21.336,"HR",NA,"CARIB",NA,NA,NA,47
"210","FGBNMS-50","FGBNMS",NA,2013,2013-09-04,27.8757433,-93.815395,23.9268,"HR",NA,"CARIB",NA,NA,NA,54
"211","FGBNMS-51","FGBNMS",NA,2013,2013-09-04,27.873929,-93.816905,21.336,"HR",NA,"CARIB",NA,NA,NA,61
"212","FGBNMS-51","FGBNMS",NA,2015,2015-08-26,27.873929,-93.816905,24.8412,"HR",NA,"CARIB",NA,NA,NA,60
"213","FGBNMS-52","FGBNMS",NA,2013,2013-09-04,27.8748317,-93.816912,21.336,"HR",NA,"CARIB",NA,NA,NA,48
"214","FGBNMS-53","FGBNMS",NA,2013,2013-09-04,27.8743804,-93.816908,22.098,"HR",NA,"CARIB",NA,NA,NA,50
"215","FGBNMS-54","FGBNMS",NA,2013,2013-09-05,27.8761917,-93.815906,24.2316,"HR",NA,"CARIB",NA,NA,NA,64
"216","FGBNMS-55","FGBNMS",NA,2013,2013-09-05,27.8743623,-93.819956,23.3172,"HR",NA,"CARIB",NA,NA,NA,52.5252525252526
"217","FGBNMS-56","FGBNMS",NA,2013,2013-09-05,27.8748377,-93.815896,21.0312,"HR",NA,"CARIB",NA,NA,NA,58.5858585858586
"218","FGBNMS-57","FGBNMS",NA,2013,2013-09-04,27.8748106,-93.820467,24.5364,"HR",NA,"CARIB",NA,NA,NA,53.5353535353536
"219","FGBNMS-58","FGBNMS",NA,2013,2013-09-06,27.8743954,-93.814369,24.6888,"HR",NA,"CARIB",NA,NA,NA,64.7058823529412
"220","FGBNMS-59","FGBNMS",NA,2013,2013-09-05,27.873926,-93.817413,24.8412,"HR",NA,"CARIB",NA,NA,NA,39.622641509434
"221","FGBNMS-6","FGBNMS",NA,2013,2013-09-03,27.9070889,-93.600207,25.2984,"HR",NA,"CARIB",NA,NA,NA,62
"222","FGBNMS-6","FGBNMS",NA,2015,2015-08-24,27.9070889,-93.600207,21.4884,"HR",NA,"CARIB",NA,NA,NA,67
"223","FGBNMS-60","FGBNMS",NA,2013,2013-09-05,27.87392,-93.818429,24.8412,"HR",NA,"CARIB",NA,NA,NA,55.1020408163265
"224","FGBNMS-61","FGBNMS",NA,2013,2013-09-04,27.8748257,-93.817928,21.6408,"HR",NA,"CARIB",NA,NA,NA,67
"225","FGBNMS-62","FGBNMS",NA,2013,2013-09-05,27.8748467,-93.814372,26.2128,"HR",NA,"CARIB",NA,NA,NA,59
"226","FGBNMS-63","FGBNMS",NA,2013,2013-09-05,27.8734536,-93.820965,23.4696,"HR",NA,"CARIB",NA,NA,NA,33.6633663366337
"227","FGBNMS-64","FGBNMS",NA,2013,2013-09-06,27.8734987,-93.813347,21.7932,"HR",NA,"CARIB",NA,NA,NA,57
"228","FGBNMS-65","FGBNMS",NA,2013,2013-09-05,27.8730053,-93.820454,29.8704,"HR",NA,"CARIB",NA,NA,NA,66
"229","FGBNMS-66","FGBNMS",NA,2013,2013-09-06,27.8757553,-93.813363,23.7744,"HR",NA,"CARIB",NA,NA,NA,66
"230","FGBNMS-67","FGBNMS",NA,2013,2013-09-05,27.8729901,-93.822993,28.6512,"LR",NA,"CARIB",NA,NA,NA,16.6666666666667
"231","FGBNMS-67","FGBNMS",NA,2015,2015-08-25,27.8729901,-93.822993,29.1084,"LR",NA,"CARIB",NA,NA,NA,14
"232","FGBNMS-68","FGBNMS",NA,2013,2013-09-06,27.8725901,-93.814356,30.0228,"LR",NA,"CARIB",NA,NA,NA,17.8217821782178
"233","FGBNMS-69","FGBNMS",NA,2013,2013-09-06,27.8744103,-93.81183,28.8036,"LR",NA,"CARIB",NA,NA,NA,32.0754716981132
"234","FGBNMS-69","FGBNMS",NA,2015,2015-08-26,27.8744103,-93.81183,26.67,"LR",NA,"CARIB",NA,NA,NA,58
"235","FGBNMS-7","FGBNMS",NA,2013,2013-09-04,27.9102505,-93.599716,19.5072,"HR",NA,"CARIB",NA,NA,NA,71
"236","FGBNMS-7","FGBNMS",NA,2015,2015-08-24,27.9102505,-93.599716,20.4216,"HR",NA,"CARIB",NA,NA,NA,75
"237","FGBNMS-70","FGBNMS",NA,2015,2015-08-25,27.8738928,-93.823,29.718,"HR",NA,"CARIB",NA,NA,NA,37.373737373
"238","FGBNMS-71","FGBNMS",NA,2015,2015-08-25,27.8729962,-93.821977,31.0896,"HR",NA,"CARIB",NA,NA,NA,78
"239","FGBNMS-72","FGBNMS",NA,2015,2015-08-25,27.8743532,-93.82148,26.5176,"HR",NA,"CARIB",NA,NA,NA,76
"240","FGBNMS-73","FGBNMS",NA,2015,2015-08-25,27.8748045,-93.821483,27.432,"HR",NA,"CARIB",NA,NA,NA,40
"241","FGBNMS-74","FGBNMS",NA,2015,2015-08-25,27.8730022,-93.820961,29.2608,"HR",NA,"CARIB",NA,NA,NA,76
"242","FGBNMS-75","FGBNMS",NA,2015,2015-08-25,27.8743592,-93.820464,25.6032,"HR",NA,"CARIB",NA,NA,NA,39
"243","FGBNMS-76","FGBNMS",NA,2015,2015-08-25,27.873914,-93.819445,26.3652,"HR",NA,"CARIB",NA,NA,NA,61.386138619
"244","FGBNMS-77","FGBNMS",NA,2015,2015-08-25,27.8734657,-93.818933,31.0896,"HR",NA,"CARIB",NA,NA,NA,66.336633659
"245","FGBNMS-78","FGBNMS",NA,2015,2015-08-25,27.873917,-93.818937,24.0792,"HR",NA,"CARIB",NA,NA,NA,47
"246","FGBNMS-79","FGBNMS",NA,2015,2015-08-26,27.8748226,-93.818436,24.6888,"HR",NA,"CARIB",NA,NA,NA,66
"247","FGBNMS-8","FGBNMS",NA,2013,2013-09-02,27.9192641,-93.602815,26.8224,"HR",NA,"CARIB",NA,NA,NA,79.2079207920792
"248","FGBNMS-80","FGBNMS",NA,2015,2015-08-26,27.873923,-93.817921,26.5176,"HR",NA,"CARIB",NA,NA,NA,56
"249","FGBNMS-81","FGBNMS",NA,2015,2015-08-26,27.8748287,-93.81742,23.3172,"HR",NA,"CARIB",NA,NA,NA,61
"250","FGBNMS-82","FGBNMS",NA,2015,2015-08-26,27.8734807,-93.816394,26.0604,"HR",NA,"CARIB",NA,NA,NA,38
"251","FGBNMS-83","FGBNMS",NA,2015,2015-08-26,27.875286,-93.816407,23.4696,"HR",NA,"CARIB",NA,NA,NA,64.356435649
"252","FGBNMS-84","FGBNMS",NA,2015,2015-08-26,27.8761887,-93.816414,25.146,"HR",NA,"CARIB",NA,NA,NA,47
"253","FGBNMS-85","FGBNMS",NA,2015,2015-08-26,27.8734837,-93.815886,26.3652,"HR",NA,"CARIB",NA,NA,NA,49
"254","FGBNMS-86","FGBNMS",NA,2015,2015-08-26,27.873935,-93.815889,22.5552,"HR",NA,"CARIB",NA,NA,NA,58
"255","FGBNMS-87","FGBNMS",NA,2015,2015-08-26,27.8734897,-93.81487,26.0604,"HR",NA,"CARIB",NA,NA,NA,63.36633664
"256","FGBNMS-88","FGBNMS",NA,2015,2015-08-26,27.8748437,-93.81488,22.86,"HR",NA,"CARIB",NA,NA,NA,67.01030928
"257","FGBNMS-89","FGBNMS",NA,2015,2015-08-26,27.8766438,-93.814899,24.8412,"HR",NA,"CARIB",NA,NA,NA,62.376237628
"258","FGBNMS-9","FGBNMS",NA,2013,2013-09-03,27.9070977,-93.598175,19.2024,"HR",NA,"CARIB",NA,NA,NA,64
"259","FGBNMS-90","FGBNMS",NA,2015,2015-08-26,27.8734927,-93.814362,22.2504,"HR",NA,"CARIB",NA,NA,NA,55.555555551
"260","FGBNMS-91","FGBNMS",NA,2015,2015-08-26,27.8735047,-93.812331,26.5176,"HR",NA,"CARIB",NA,NA,NA,59.595959591
"261","FGBNMS-92","FGBNMS",NA,2015,2015-08-26,27.8744074,-93.812337,24.5364,"HR",NA,"CARIB",NA,NA,NA,49
"262","FGBNMS-93","FGBNMS",NA,2015,2015-08-27,27.9061751,-93.602742,29.5656,"LR",NA,"CARIB",NA,NA,NA,37
"263","FGBNMS-94","FGBNMS",NA,2015,2015-08-28,27.9192706,-93.601798,32.004,"LR",NA,"CARIB",NA,NA,NA,56.43564357
"264","FGBNMS-95","FGBNMS",NA,2015,2015-08-27,27.9048277,-93.60121,29.2608,"LR",NA,"CARIB",NA,NA,NA,54
"265","FGBNMS-96","FGBNMS",NA,2015,2015-08-28,27.9138657,-93.59872,30.9372,"LR",NA,"CARIB",NA,NA,NA,28
"266","FGBNMS-97","FGBNMS",NA,2015,2015-08-27,27.9052989,-93.59664,31.242,"LR",NA,"CARIB",NA,NA,NA,61
"267","FGBNMS-98","FGBNMS",NA,2015,2015-08-28,27.9188083,-93.603828,29.2608,"HR",NA,"CARIB",NA,NA,NA,54
"268","FGBNMS-99","FGBNMS",NA,2015,2015-08-28,27.9188106,-93.60332,29.4132,"HR",NA,"CARIB",NA,NA,NA,50
"269","FLK-1","FLK","Mid-Upper Keys Transition",2014,2014-06-08,24.9562,-80.45698333,6.85799978054401,"CONT_LR",NA,"CARIB",1316,-80.4375,24.9375,2
"270","FLK-1","FLK","Mid-Upper Keys Transition",2014,2014-06-08,24.9562,-80.45698333,7.01039977566721,"CONT_LR",NA,"CARIB",1316,-80.4375,24.9375,1
"271","FLK-10","FLK","Upper Keys",2014,2014-06-10,25.00943333,-80.375,4.72439984881921,"SPGR_LR",NA,"CARIB",1325,-80.3541666666667,25.0208333333333,12
"272","FLK-10","FLK","Upper Keys",2014,2014-06-10,25.00943333,-80.375,5.0291998390656,"SPGR_LR",NA,"CARIB",1325,-80.3541666666667,25.0208333333333,12
"273","FLK-100","FLK","Lower Keys",2014,2014-08-05,24.4565,-81.8687,9.14399970739201,"CONT_LR",NA,"CARIB",1415,-81.8541666666667,24.4375,3
"274","FLK-100","FLK","Lower Keys",2014,2014-08-05,24.4565,-81.8687,9.44879969763841,"CONT_LR",NA,"CARIB",1415,-81.8541666666667,24.4375,1
"275","FLK-101","FLK","Lower Keys",2014,2014-08-05,24.45471667,-81.85908333,3.6575998829568,"SPGR_LR",NA,"CARIB",1416,-81.8541666666667,24.4375,2
"276","FLK-101","FLK","Lower Keys",2014,2014-08-05,24.45471667,-81.85908333,4.2671998634496,"SPGR_LR",NA,"CARIB",1416,-81.8541666666667,24.4375,1
"277","FLK-102","FLK","Lower Keys",2014,2014-08-05,24.45391667,-81.85768333,8.38199973177601,"SPGR_LR",NA,"CARIB",1417,-81.8541666666667,24.4375,9
"278","FLK-102","FLK","Lower Keys",2014,2014-08-05,24.45391667,-81.85768333,8.38199973177601,"SPGR_LR",NA,"CARIB",1417,-81.8541666666667,24.4375,3
"279","FLK-103","FLK","Lower Keys",2014,2014-08-05,24.45513333,-81.85613333,4.571999853696,"SPGR_LR",NA,"CARIB",1418,-81.8541666666667,24.4375,9
"280","FLK-103","FLK","Lower Keys",2014,2014-08-05,24.45513333,-81.85613333,5.33399982931201,"SPGR_LR",NA,"CARIB",1418,-81.8541666666667,24.4375,6
"281","FLK-104","FLK","Lower Keys",2014,2014-08-05,24.45436667,-81.8553,10.3631996683776,"SPGR_LR",NA,"CARIB",1419,-81.8541666666667,24.4375,0.5
"282","FLK-105","FLK","Lower Keys",2014,2014-08-06,24.51605,-81.92446667,2.4383999219712,"ISOL_MR",NA,"CARIB",1420,-81.9375,24.5208333333333,39
"283","FLK-105","FLK","Lower Keys",2014,2014-08-06,24.51605,-81.92446667,2.5907999170944,"ISOL_MR",NA,"CARIB",1420,-81.9375,24.5208333333333,26
"284","FLK-106","FLK","Lower Keys",2014,2014-08-06,24.5132,-81.95223333,3.3527998927104,"ISOL_LR",NA,"CARIB",1421,-81.9375,24.5208333333333,7
"285","FLK-106","FLK","Lower Keys",2014,2014-08-06,24.5132,-81.95223333,3.6575998829568,"ISOL_LR",NA,"CARIB",1421,-81.9375,24.5208333333333,7
"286","FLK-107","FLK","Lower Keys",2014,2014-08-06,24.44423333,-81.98798333,12.4967996001024,"SPGR_LR",NA,"CARIB",1422,-81.9791666666667,24.4375,7
"287","FLK-107","FLK","Lower Keys",2014,2014-08-06,24.44423333,-81.98798333,12.953999585472,"SPGR_LR",NA,"CARIB",1422,-81.9791666666667,24.4375,3
"288","FLK-108","FLK","Lower Keys",2014,2014-08-06,24.44403333,-81.96668333,12.8015995903488,"SPGR_LR",NA,"CARIB",1423,-81.9791666666667,24.4375,1
"289","FLK-108","FLK","Lower Keys",2014,2014-08-06,24.44403333,-81.96668333,13.1063995805952,"SPGR_LR",NA,"CARIB",1423,-81.9791666666667,24.4375,2
"290","FLK-109","FLK","Lower Keys",2014,2014-08-06,24.44615,-81.94971667,9.60119969276161,"CONT_LR",NA,"CARIB",1424,-81.9375,24.4375,4.5
"291","FLK-11","FLK","Upper Keys",2014,2014-06-10,25.00858333,-80.37361667,11.7347996244864,"SPGR_LR",NA,"CARIB",1326,-80.3541666666667,25.0208333333333,6
"292","FLK-11","FLK","Upper Keys",2014,2014-06-10,25.00858333,-80.37361667,11.8871996196096,"SPGR_LR",NA,"CARIB",1326,-80.3541666666667,25.0208333333333,2
"293","FLK-110","FLK","Lower Keys",2014,2014-08-06,24.44308333,-81.93498333,10.0583996781312,"SPGR_LR",NA,"CARIB",1425,-81.9375,24.4375,3
"294","FLK-110","FLK","Lower Keys",2014,2014-08-06,24.44308333,-81.93498333,10.2107996732544,"SPGR_LR",NA,"CARIB",1425,-81.9375,24.4375,4
"295","FLK-111","FLK","Lower Keys",2014,2014-08-07,24.4832,-81.94671667,8.22959973665281,"ISOL_MR",NA,"CARIB",1426,-81.9375,24.4791666666667,17
"296","FLK-111","FLK","Lower Keys",2014,2014-08-07,24.4832,-81.94671667,9.14399970739201,"ISOL_MR",NA,"CARIB",1426,-81.9375,24.4791666666667,30
"297","FLK-112","FLK","Lower Keys",2014,2014-08-07,24.47816667,-81.94736667,8.53439972689921,"ISOL_MR",NA,"CARIB",1427,-81.9375,24.4791666666667,20
"298","FLK-113","FLK","Lower Keys",2014,2014-08-07,24.47675,-81.94853333,8.8391997171456,"ISOL_MR",NA,"CARIB",1428,-81.9375,24.4791666666667,25
"299","FLK-113","FLK","Lower Keys",2014,2014-08-07,24.47675,-81.94853333,9.29639970251521,"ISOL_MR",NA,"CARIB",1428,-81.9375,24.4791666666667,10
"300","FLK-114","FLK","Lower Keys",2014,2014-08-07,24.45621667,-81.93711667,6.85799978054401,"CONT_LR",NA,"CARIB",1429,-81.9375,24.4375,1
"301","FLK-115","FLK","Lower Keys",2014,2014-08-07,24.44721667,-81.91066667,10.2107996732544,"SPGR_LR",NA,"CARIB",1430,-81.8958333333333,24.4375,5
"302","FLK-115","FLK","Lower Keys",2014,2014-08-07,24.44721667,-81.91066667,10.2107996732544,"SPGR_LR",NA,"CARIB",1430,-81.8958333333333,24.4375,5
"303","FLK-116","FLK","Lower Keys",2014,2014-08-08,24.47395,-81.94066667,10.3631996683776,"ISOL_MR",NA,"CARIB",1431,-81.9375,24.4791666666667,25
"304","FLK-116","FLK","Lower Keys",2014,2014-08-08,24.47395,-81.94066667,11.2775996391168,"ISOL_MR",NA,"CARIB",1431,-81.9375,24.4791666666667,33
"305","FLK-117","FLK","Lower Keys",2014,2014-08-08,24.46268333,-81.95651667,11.7347996244864,"ISOL_MR",NA,"CARIB",1432,-81.9375,24.4791666666667,34
"306","FLK-117","FLK","Lower Keys",2014,2014-08-08,24.46268333,-81.95651667,12.191999609856,"ISOL_MR",NA,"CARIB",1432,-81.9375,24.4791666666667,20
"307","FLK-118","FLK","Lower Keys",2014,2014-08-08,24.44518333,-81.92666667,2.7431999122176,"SPGR_LR",NA,"CARIB",1433,-81.9375,24.4375,11
"308","FLK-118","FLK","Lower Keys",2014,2014-08-08,24.44518333,-81.92666667,2.8955999073408,"SPGR_LR",NA,"CARIB",1433,-81.9375,24.4375,3
"309","FLK-119","FLK","Lower Keys",2014,2014-08-08,24.4497,-81.9135,8.83919971714561,"ISOL_MR",NA,"CARIB",1434,-81.8958333333333,24.4375,4.5
"310","FLK-12","FLK","Upper Keys",2014,2014-06-10,25.01185,-80.37808333,2.4383999219712,"RUBB_LR",NA,"CARIB",1327,-80.3958333333333,25.0208333333333,0
"311","FLK-12","FLK","Upper Keys",2014,2014-06-10,25.01185,-80.37808333,2.5907999170944,"RUBB_LR",NA,"CARIB",1327,-80.3958333333333,25.0208333333333,0
"312","FLK-120","FLK","Lower Keys",2014,2014-08-09,24.4739,-81.9023,8.8391997171456,"ISOL_MR",NA,"CARIB",1435,-81.8958333333333,24.4791666666667,24
"313","FLK-120","FLK","Lower Keys",2014,2014-08-09,24.4739,-81.9023,9.4487996976384,"ISOL_MR",NA,"CARIB",1435,-81.8958333333333,24.4791666666667,20
"314","FLK-121","FLK","Lower Keys",2014,2014-08-09,24.45905,-81.8456,5.7911998146816,"SPGR_LR",NA,"CARIB",1436,-81.8541666666667,24.4791666666667,9
"315","FLK-121","FLK","Lower Keys",2014,2014-08-09,24.45905,-81.8456,6.09599980492801,"SPGR_LR",NA,"CARIB",1436,-81.8541666666667,24.4791666666667,5
"316","FLK-122","FLK","Lower Keys",2014,2014-08-09,24.45966667,-81.84403333,2.7431999122176,"SPGR_LR",NA,"CARIB",1437,-81.8541666666667,24.4791666666667,9
"317","FLK-122","FLK","Lower Keys",2014,2014-08-09,24.45966667,-81.84403333,3.80999987808,"SPGR_LR",NA,"CARIB",1437,-81.8541666666667,24.4791666666667,27
"318","FLK-123","FLK","Lower Keys",2014,2014-08-09,24.48721667,-81.84361667,6.55319979029761,"ISOL_LR",NA,"CARIB",1438,-81.8541666666667,24.4791666666667,13
"319","FLK-124","FLK","Lower Keys",2014,2014-08-11,24.46651667,-81.82291667,8.53439972689921,"CONT_LR",NA,"CARIB",1439,-81.8125,24.4791666666667,3
"320","FLK-124","FLK","Lower Keys",2014,2014-08-11,24.46651667,-81.82291667,8.83919971714561,"CONT_LR",NA,"CARIB",1439,-81.8125,24.4791666666667,4
"321","FLK-125","FLK","Lower Keys",2014,2014-08-11,24.46891667,-81.80366667,11.42999963424,"SPGR_LR",NA,"CARIB",1440,-81.8125,24.4791666666667,4
"322","FLK-125","FLK","Lower Keys",2014,2014-08-11,24.46891667,-81.80366667,11.5823996293632,"SPGR_LR",NA,"CARIB",1440,-81.8125,24.4791666666667,5
"323","FLK-126","FLK","Lower Keys",2014,2014-08-11,24.46835,-81.79396667,6.85799978054401,"CONT_LR",NA,"CARIB",1441,-81.8125,24.4791666666667,2
"324","FLK-126","FLK","Lower Keys",2014,2014-08-11,24.46835,-81.79396667,7.01039977566721,"CONT_LR",NA,"CARIB",1441,-81.8125,24.4791666666667,4
"325","FLK-127","FLK","Lower Keys",2014,2014-08-11,24.46916667,-81.76741667,15.5447995025664,"SPGR_LR",NA,"CARIB",1442,-81.7708333333333,24.4791666666667,8
"326","FLK-127","FLK","Lower Keys",2014,2014-08-11,24.46916667,-81.76741667,15.6971994976896,"SPGR_LR",NA,"CARIB",1442,-81.7708333333333,24.4791666666667,4
"327","FLK-128","FLK","Lower Keys",2014,2014-08-11,24.47215,-81.76485,4.11479986832641,"SPGR_LR",NA,"CARIB",1443,-81.7708333333333,24.4791666666667,9
"328","FLK-128","FLK","Lower Keys",2014,2014-08-11,24.47215,-81.76485,4.4195998585728,"SPGR_LR",NA,"CARIB",1443,-81.7708333333333,24.4791666666667,10
