"","n_cells_null","n_cells_sum","scale","null_percentage"
"607",11,89,"Cross-basin",12.3595505617978
"608",13,89,"Cross-basin",14.6067415730337
"609",16,89,"Cross-basin",17.9775280898876
"610",9,89,"Cross-basin",10.1123595505618
"611",13,89,"Cross-basin",14.6067415730337
"612",10,89,"Cross-basin",11.2359550561798
"613",12,89,"Cross-basin",13.4831460674157
"614",15,89,"Cross-basin",16.8539325842697
"615",8,89,"Cross-basin",8.98876404494382
"616",15,89,"Cross-basin",16.8539325842697
"617",6,89,"Cross-basin",6.74157303370786
"618",13,89,"Cross-basin",14.6067415730337
"619",8,89,"Cross-basin",8.98876404494382
"620",8,89,"Cross-basin",8.98876404494382
"621",13,89,"Cross-basin",14.6067415730337
"622",12,89,"Cross-basin",13.4831460674157
"623",14,89,"Cross-basin",15.7303370786517
"624",13,89,"Cross-basin",14.6067415730337
"625",12,89,"Cross-basin",13.4831460674157
"626",11,89,"Cross-basin",12.3595505617978
"627",15,89,"Cross-basin",16.8539325842697
"628",14,89,"Cross-basin",15.7303370786517
"629",13,89,"Cross-basin",14.6067415730337
"630",9,89,"Cross-basin",10.1123595505618
"631",13,89,"Cross-basin",14.6067415730337
"632",4,89,"Cross-basin",4.49438202247191
"633",11,89,"Cross-basin",12.3595505617978
"634",10,89,"Cross-basin",11.2359550561798
"635",7,89,"Cross-basin",7.86516853932584
"636",12,89,"Cross-basin",13.4831460674157
"637",11,89,"Cross-basin",12.3595505617978
"638",7,89,"Cross-basin",7.86516853932584
"639",12,89,"Cross-basin",13.4831460674157
"640",14,89,"Cross-basin",15.7303370786517
"641",10,89,"Cross-basin",11.2359550561798
"642",9,89,"Cross-basin",10.1123595505618
"643",8,89,"Cross-basin",8.98876404494382
"644",12,89,"Cross-basin",13.4831460674157
"645",8,89,"Cross-basin",8.98876404494382
"646",12,89,"Cross-basin",13.4831460674157
"647",11,89,"Cross-basin",12.3595505617978
"648",10,89,"Cross-basin",11.2359550561798
"649",6,89,"Cross-basin",6.74157303370786
"650",11,89,"Cross-basin",12.3595505617978
"651",11,89,"Cross-basin",12.3595505617978
"652",9,89,"Cross-basin",10.1123595505618
"653",11,89,"Cross-basin",12.3595505617978
"654",11,89,"Cross-basin",12.3595505617978
"655",15,89,"Cross-basin",16.8539325842697
"656",17,89,"Cross-basin",19.1011235955056
"657",12,89,"Cross-basin",13.4831460674157
"658",11,89,"Cross-basin",12.3595505617978
"659",4,89,"Cross-basin",4.49438202247191
"660",17,89,"Cross-basin",19.1011235955056
"661",15,89,"Cross-basin",16.8539325842697
"662",12,89,"Cross-basin",13.4831460674157
"663",13,89,"Cross-basin",14.6067415730337
"664",7,89,"Cross-basin",7.86516853932584
"665",19,89,"Cross-basin",21.3483146067416
"666",9,89,"Cross-basin",10.1123595505618
"667",12,89,"Cross-basin",13.4831460674157
"668",13,89,"Cross-basin",14.6067415730337
"669",11,89,"Cross-basin",12.3595505617978
"670",11,89,"Cross-basin",12.3595505617978
"671",15,89,"Cross-basin",16.8539325842697
"672",10,89,"Cross-basin",11.2359550561798
"673",16,89,"Cross-basin",17.9775280898876
"674",12,89,"Cross-basin",13.4831460674157
"675",9,89,"Cross-basin",10.1123595505618
"676",18,89,"Cross-basin",20.2247191011236
"677",9,89,"Cross-basin",10.1123595505618
"678",10,89,"Cross-basin",11.2359550561798
"679",9,89,"Cross-basin",10.1123595505618
"680",11,89,"Cross-basin",12.3595505617978
"681",13,89,"Cross-basin",14.6067415730337
"682",5,89,"Cross-basin",5.61797752808989
"683",14,89,"Cross-basin",15.7303370786517
"684",10,89,"Cross-basin",11.2359550561798
"685",13,89,"Cross-basin",14.6067415730337
"686",11,89,"Cross-basin",12.3595505617978
"687",14,89,"Cross-basin",15.7303370786517
"688",11,89,"Cross-basin",12.3595505617978
"689",14,89,"Cross-basin",15.7303370786517
"690",13,89,"Cross-basin",14.6067415730337
"691",10,89,"Cross-basin",11.2359550561798
"692",12,89,"Cross-basin",13.4831460674157
"693",13,89,"Cross-basin",14.6067415730337
"694",10,89,"Cross-basin",11.2359550561798
"695",7,89,"Cross-basin",7.86516853932584
"696",12,89,"Cross-basin",13.4831460674157
"697",11,89,"Cross-basin",12.3595505617978
"698",17,89,"Cross-basin",19.1011235955056
"699",13,89,"Cross-basin",14.6067415730337
"700",15,89,"Cross-basin",16.8539325842697
"701",15,89,"Cross-basin",16.8539325842697
"702",8,89,"Cross-basin",8.98876404494382
"703",11,89,"Cross-basin",12.3595505617978
"704",16,89,"Cross-basin",17.9775280898876
"705",13,89,"Cross-basin",14.6067415730337
"706",17,89,"Cross-basin",19.1011235955056
"707",12,89,"Cross-basin",13.4831460674157
"708",17,89,"Cross-basin",19.1011235955056
"709",17,89,"Cross-basin",19.1011235955056
"710",12,89,"Cross-basin",13.4831460674157
"711",13,89,"Cross-basin",14.6067415730337
"712",11,89,"Cross-basin",12.3595505617978
"713",10,89,"Cross-basin",11.2359550561798
"714",10,89,"Cross-basin",11.2359550561798
"715",15,89,"Cross-basin",16.8539325842697
"716",14,89,"Cross-basin",15.7303370786517
"717",11,89,"Cross-basin",12.3595505617978
"718",14,89,"Cross-basin",15.7303370786517
"719",11,89,"Cross-basin",12.3595505617978
"720",11,89,"Cross-basin",12.3595505617978
"721",13,89,"Cross-basin",14.6067415730337
"722",11,89,"Cross-basin",12.3595505617978
"723",8,89,"Cross-basin",8.98876404494382
"724",10,89,"Cross-basin",11.2359550561798
"725",10,89,"Cross-basin",11.2359550561798
"726",15,89,"Cross-basin",16.8539325842697
"727",12,89,"Cross-basin",13.4831460674157
"728",13,89,"Cross-basin",14.6067415730337
"729",9,89,"Cross-basin",10.1123595505618
"730",18,89,"Cross-basin",20.2247191011236
"731",11,89,"Cross-basin",12.3595505617978
"732",11,89,"Cross-basin",12.3595505617978
"733",14,89,"Cross-basin",15.7303370786517
"734",18,89,"Cross-basin",20.2247191011236
"735",13,89,"Cross-basin",14.6067415730337
"736",16,89,"Cross-basin",17.9775280898876
"737",16,89,"Cross-basin",17.9775280898876
"738",14,89,"Cross-basin",15.7303370786517
"739",9,89,"Cross-basin",10.1123595505618
"740",8,89,"Cross-basin",8.98876404494382
"741",11,89,"Cross-basin",12.3595505617978
"742",18,89,"Cross-basin",20.2247191011236
"743",14,89,"Cross-basin",15.7303370786517
"744",10,89,"Cross-basin",11.2359550561798
"745",12,89,"Cross-basin",13.4831460674157
"746",10,89,"Cross-basin",11.2359550561798
"747",11,89,"Cross-basin",12.3595505617978
"748",14,89,"Cross-basin",15.7303370786517
"749",10,89,"Cross-basin",11.2359550561798
"750",12,89,"Cross-basin",13.4831460674157
"751",12,89,"Cross-basin",13.4831460674157
"752",11,89,"Cross-basin",12.3595505617978
"753",14,89,"Cross-basin",15.7303370786517
"754",13,89,"Cross-basin",14.6067415730337
"755",10,89,"Cross-basin",11.2359550561798
"756",10,89,"Cross-basin",11.2359550561798
"757",10,89,"Cross-basin",11.2359550561798
"758",14,89,"Cross-basin",15.7303370786517
"759",10,89,"Cross-basin",11.2359550561798
"760",14,89,"Cross-basin",15.7303370786517
"761",14,89,"Cross-basin",15.7303370786517
"762",8,89,"Cross-basin",8.98876404494382
"763",13,89,"Cross-basin",14.6067415730337
"764",15,89,"Cross-basin",16.8539325842697
"765",10,89,"Cross-basin",11.2359550561798
"766",9,89,"Cross-basin",10.1123595505618
"767",10,89,"Cross-basin",11.2359550561798
"768",8,89,"Cross-basin",8.98876404494382
"769",9,89,"Cross-basin",10.1123595505618
"770",11,89,"Cross-basin",12.3595505617978
"771",10,89,"Cross-basin",11.2359550561798
"772",10,89,"Cross-basin",11.2359550561798
"773",9,89,"Cross-basin",10.1123595505618
"774",13,89,"Cross-basin",14.6067415730337
"775",8,89,"Cross-basin",8.98876404494382
"776",6,89,"Cross-basin",6.74157303370786
"777",9,89,"Cross-basin",10.1123595505618
"778",6,89,"Cross-basin",6.74157303370786
"779",11,89,"Cross-basin",12.3595505617978
"780",11,89,"Cross-basin",12.3595505617978
"781",11,89,"Cross-basin",12.3595505617978
"782",13,89,"Cross-basin",14.6067415730337
"783",15,89,"Cross-basin",16.8539325842697
"784",17,89,"Cross-basin",19.1011235955056
"785",17,89,"Cross-basin",19.1011235955056
"786",13,89,"Cross-basin",14.6067415730337
"787",10,89,"Cross-basin",11.2359550561798
"788",11,89,"Cross-basin",12.3595505617978
"789",10,89,"Cross-basin",11.2359550561798
"790",13,89,"Cross-basin",14.6067415730337
"791",10,89,"Cross-basin",11.2359550561798
"792",19,89,"Cross-basin",21.3483146067416
"793",8,89,"Cross-basin",8.98876404494382
"794",8,89,"Cross-basin",8.98876404494382
"795",15,89,"Cross-basin",16.8539325842697
"796",14,89,"Cross-basin",15.7303370786517
"797",19,89,"Cross-basin",21.3483146067416
"798",6,89,"Cross-basin",6.74157303370786
"799",8,89,"Cross-basin",8.98876404494382
"800",7,89,"Cross-basin",7.86516853932584
"801",9,89,"Cross-basin",10.1123595505618
"802",11,89,"Cross-basin",12.3595505617978
"803",12,89,"Cross-basin",13.4831460674157
"804",13,89,"Cross-basin",14.6067415730337
"805",11,89,"Cross-basin",12.3595505617978
"806",14,89,"Cross-basin",15.7303370786517
"807",11,89,"Cross-basin",12.3595505617978
"808",9,89,"Cross-basin",10.1123595505618
"809",12,89,"Cross-basin",13.4831460674157
"810",10,89,"Cross-basin",11.2359550561798
"811",12,89,"Cross-basin",13.4831460674157
"812",11,89,"Cross-basin",12.3595505617978
"813",10,89,"Cross-basin",11.2359550561798
"814",5,89,"Cross-basin",5.61797752808989
"815",8,89,"Cross-basin",8.98876404494382
"816",14,89,"Cross-basin",15.7303370786517
"817",10,89,"Cross-basin",11.2359550561798
"818",13,89,"Cross-basin",14.6067415730337
"819",15,89,"Cross-basin",16.8539325842697
"820",6,89,"Cross-basin",6.74157303370786
"821",9,89,"Cross-basin",10.1123595505618
"822",10,89,"Cross-basin",11.2359550561798
"823",13,89,"Cross-basin",14.6067415730337
"824",8,89,"Cross-basin",8.98876404494382
"825",15,89,"Cross-basin",16.8539325842697
"826",12,89,"Cross-basin",13.4831460674157
"827",14,89,"Cross-basin",15.7303370786517
"828",13,89,"Cross-basin",14.6067415730337
"829",16,89,"Cross-basin",17.9775280898876
"830",7,89,"Cross-basin",7.86516853932584
"831",14,89,"Cross-basin",15.7303370786517
"832",11,89,"Cross-basin",12.3595505617978
"833",9,89,"Cross-basin",10.1123595505618
"834",11,89,"Cross-basin",12.3595505617978
"835",7,89,"Cross-basin",7.86516853932584
"836",13,89,"Cross-basin",14.6067415730337
"837",12,89,"Cross-basin",13.4831460674157
"838",18,89,"Cross-basin",20.2247191011236
"839",12,89,"Cross-basin",13.4831460674157
"840",16,89,"Cross-basin",17.9775280898876
"841",11,89,"Cross-basin",12.3595505617978
"842",11,89,"Cross-basin",12.3595505617978
"843",8,89,"Cross-basin",8.98876404494382
"844",13,89,"Cross-basin",14.6067415730337
"845",10,89,"Cross-basin",11.2359550561798
"846",14,89,"Cross-basin",15.7303370786517
"847",14,89,"Cross-basin",15.7303370786517
"848",12,89,"Cross-basin",13.4831460674157
"849",10,89,"Cross-basin",11.2359550561798
"850",9,89,"Cross-basin",10.1123595505618
"851",14,89,"Cross-basin",15.7303370786517
"852",8,89,"Cross-basin",8.98876404494382
"853",6,89,"Cross-basin",6.74157303370786
"854",10,89,"Cross-basin",11.2359550561798
"855",6,89,"Cross-basin",6.74157303370786
"856",12,89,"Cross-basin",13.4831460674157
"857",8,89,"Cross-basin",8.98876404494382
"858",15,89,"Cross-basin",16.8539325842697
"859",10,89,"Cross-basin",11.2359550561798
"860",13,89,"Cross-basin",14.6067415730337
"861",6,89,"Cross-basin",6.74157303370786
"862",13,89,"Cross-basin",14.6067415730337
"863",14,89,"Cross-basin",15.7303370786517
"864",17,89,"Cross-basin",19.1011235955056
"865",15,89,"Cross-basin",16.8539325842697
"866",4,89,"Cross-basin",4.49438202247191
"867",16,89,"Cross-basin",17.9775280898876
"868",15,89,"Cross-basin",16.8539325842697
"869",8,89,"Cross-basin",8.98876404494382
"870",10,89,"Cross-basin",11.2359550561798
"871",15,89,"Cross-basin",16.8539325842697
"872",11,89,"Cross-basin",12.3595505617978
"873",7,89,"Cross-basin",7.86516853932584
"874",14,89,"Cross-basin",15.7303370786517
"875",10,89,"Cross-basin",11.2359550561798
"876",14,89,"Cross-basin",15.7303370786517
"877",18,89,"Cross-basin",20.2247191011236
"878",12,89,"Cross-basin",13.4831460674157
"879",7,89,"Cross-basin",7.86516853932584
"880",13,89,"Cross-basin",14.6067415730337
"881",9,89,"Cross-basin",10.1123595505618
"882",8,89,"Cross-basin",8.98876404494382
"883",8,89,"Cross-basin",8.98876404494382
"884",14,89,"Cross-basin",15.7303370786517
"885",14,89,"Cross-basin",15.7303370786517
"886",17,89,"Cross-basin",19.1011235955056
"887",7,89,"Cross-basin",7.86516853932584
"888",10,89,"Cross-basin",11.2359550561798
"889",13,89,"Cross-basin",14.6067415730337
"890",17,89,"Cross-basin",19.1011235955056
"891",9,89,"Cross-basin",10.1123595505618
"892",13,89,"Cross-basin",14.6067415730337
"893",11,89,"Cross-basin",12.3595505617978
"894",10,89,"Cross-basin",11.2359550561798
"895",14,89,"Cross-basin",15.7303370786517
"896",11,89,"Cross-basin",12.3595505617978
"897",17,89,"Cross-basin",19.1011235955056
"898",12,89,"Cross-basin",13.4831460674157
"899",10,89,"Cross-basin",11.2359550561798
"900",9,89,"Cross-basin",10.1123595505618
"901",11,89,"Cross-basin",12.3595505617978
"902",12,89,"Cross-basin",13.4831460674157
"903",12,89,"Cross-basin",13.4831460674157
"904",11,89,"Cross-basin",12.3595505617978
"905",12,89,"Cross-basin",13.4831460674157
"906",14,89,"Cross-basin",15.7303370786517
"907",10,89,"Cross-basin",11.2359550561798
"908",10,89,"Cross-basin",11.2359550561798
"909",10,89,"Cross-basin",11.2359550561798
"910",10,89,"Cross-basin",11.2359550561798
"911",7,89,"Cross-basin",7.86516853932584
"912",9,89,"Cross-basin",10.1123595505618
"913",4,89,"Cross-basin",4.49438202247191
"914",12,89,"Cross-basin",13.4831460674157
"915",16,89,"Cross-basin",17.9775280898876
"916",13,89,"Cross-basin",14.6067415730337
"917",11,89,"Cross-basin",12.3595505617978
"918",12,89,"Cross-basin",13.4831460674157
"919",12,89,"Cross-basin",13.4831460674157
"920",14,89,"Cross-basin",15.7303370786517
"921",16,89,"Cross-basin",17.9775280898876
"922",14,89,"Cross-basin",15.7303370786517
"923",10,89,"Cross-basin",11.2359550561798
"924",15,89,"Cross-basin",16.8539325842697
"925",14,89,"Cross-basin",15.7303370786517
"926",12,89,"Cross-basin",13.4831460674157
"927",14,89,"Cross-basin",15.7303370786517
"928",10,89,"Cross-basin",11.2359550561798
"929",10,89,"Cross-basin",11.2359550561798
"930",15,89,"Cross-basin",16.8539325842697
"931",13,89,"Cross-basin",14.6067415730337
"932",15,89,"Cross-basin",16.8539325842697
"933",12,89,"Cross-basin",13.4831460674157
"934",10,89,"Cross-basin",11.2359550561798
"935",14,89,"Cross-basin",15.7303370786517
"936",13,89,"Cross-basin",14.6067415730337
"937",11,89,"Cross-basin",12.3595505617978
"938",10,89,"Cross-basin",11.2359550561798
"939",18,89,"Cross-basin",20.2247191011236
"940",7,89,"Cross-basin",7.86516853932584
"941",9,89,"Cross-basin",10.1123595505618
"942",10,89,"Cross-basin",11.2359550561798
"943",10,89,"Cross-basin",11.2359550561798
"944",12,89,"Cross-basin",13.4831460674157
"945",11,89,"Cross-basin",12.3595505617978
"946",15,89,"Cross-basin",16.8539325842697
"947",11,89,"Cross-basin",12.3595505617978
"948",14,89,"Cross-basin",15.7303370786517
"949",9,89,"Cross-basin",10.1123595505618
"950",11,89,"Cross-basin",12.3595505617978
"951",8,89,"Cross-basin",8.98876404494382
"952",9,89,"Cross-basin",10.1123595505618
"953",13,89,"Cross-basin",14.6067415730337
"954",14,89,"Cross-basin",15.7303370786517
"955",14,89,"Cross-basin",15.7303370786517
"956",14,89,"Cross-basin",15.7303370786517
"957",12,89,"Cross-basin",13.4831460674157
"958",8,89,"Cross-basin",8.98876404494382
"959",15,89,"Cross-basin",16.8539325842697
"960",11,89,"Cross-basin",12.3595505617978
"961",11,89,"Cross-basin",12.3595505617978
"962",9,89,"Cross-basin",10.1123595505618
"963",13,89,"Cross-basin",14.6067415730337
"964",17,89,"Cross-basin",19.1011235955056
"965",16,89,"Cross-basin",17.9775280898876
"966",10,89,"Cross-basin",11.2359550561798
"967",9,89,"Cross-basin",10.1123595505618
"968",8,89,"Cross-basin",8.98876404494382
"969",10,89,"Cross-basin",11.2359550561798
"970",9,89,"Cross-basin",10.1123595505618
"971",11,89,"Cross-basin",12.3595505617978
"972",13,89,"Cross-basin",14.6067415730337
"973",9,89,"Cross-basin",10.1123595505618
"974",12,89,"Cross-basin",13.4831460674157
"975",10,89,"Cross-basin",11.2359550561798
"976",12,89,"Cross-basin",13.4831460674157
"977",10,89,"Cross-basin",11.2359550561798
"978",16,89,"Cross-basin",17.9775280898876
"979",19,89,"Cross-basin",21.3483146067416
"980",15,89,"Cross-basin",16.8539325842697
"981",16,89,"Cross-basin",17.9775280898876
"982",7,89,"Cross-basin",7.86516853932584
"983",16,89,"Cross-basin",17.9775280898876
"984",11,89,"Cross-basin",12.3595505617978
"985",8,89,"Cross-basin",8.98876404494382
"986",14,89,"Cross-basin",15.7303370786517
"987",13,89,"Cross-basin",14.6067415730337
"988",9,89,"Cross-basin",10.1123595505618
"989",12,89,"Cross-basin",13.4831460674157
"990",12,89,"Cross-basin",13.4831460674157
"991",11,89,"Cross-basin",12.3595505617978
"992",12,89,"Cross-basin",13.4831460674157
"993",12,89,"Cross-basin",13.4831460674157
"994",8,89,"Cross-basin",8.98876404494382
"995",10,89,"Cross-basin",11.2359550561798
"996",13,89,"Cross-basin",14.6067415730337
"997",17,89,"Cross-basin",19.1011235955056
"998",11,89,"Cross-basin",12.3595505617978
"999",15,89,"Cross-basin",16.8539325842697
"1000",12,89,"Cross-basin",13.4831460674157
"1001",10,89,"Cross-basin",11.2359550561798
"1002",14,89,"Cross-basin",15.7303370786517
"1003",12,89,"Cross-basin",13.4831460674157
"1004",11,89,"Cross-basin",12.3595505617978
"1005",12,89,"Cross-basin",13.4831460674157
"1006",16,89,"Cross-basin",17.9775280898876
"1007",9,89,"Cross-basin",10.1123595505618
"1008",14,89,"Cross-basin",15.7303370786517
"1009",18,89,"Cross-basin",20.2247191011236
"1010",15,89,"Cross-basin",16.8539325842697
"1011",14,89,"Cross-basin",15.7303370786517
"1012",6,89,"Cross-basin",6.74157303370786
"1013",12,89,"Cross-basin",13.4831460674157
"1014",8,89,"Cross-basin",8.98876404494382
"1015",15,89,"Cross-basin",16.8539325842697
"1016",15,89,"Cross-basin",16.8539325842697
"1017",12,89,"Cross-basin",13.4831460674157
"1018",11,89,"Cross-basin",12.3595505617978
"1019",11,89,"Cross-basin",12.3595505617978
"1020",13,89,"Cross-basin",14.6067415730337
"1021",6,89,"Cross-basin",6.74157303370786
"1022",12,89,"Cross-basin",13.4831460674157
"1023",12,89,"Cross-basin",13.4831460674157
"1024",13,89,"Cross-basin",14.6067415730337
"1025",13,89,"Cross-basin",14.6067415730337
"1026",7,89,"Cross-basin",7.86516853932584
"1027",17,89,"Cross-basin",19.1011235955056
"1028",9,89,"Cross-basin",10.1123595505618
"1029",13,89,"Cross-basin",14.6067415730337
"1030",9,89,"Cross-basin",10.1123595505618
"1031",13,89,"Cross-basin",14.6067415730337
"1032",9,89,"Cross-basin",10.1123595505618
"1033",17,89,"Cross-basin",19.1011235955056
"1034",11,89,"Cross-basin",12.3595505617978
"1035",15,89,"Cross-basin",16.8539325842697
"1036",8,89,"Cross-basin",8.98876404494382
"1037",13,89,"Cross-basin",14.6067415730337
"1038",12,89,"Cross-basin",13.4831460674157
"1039",12,89,"Cross-basin",13.4831460674157
"1040",10,89,"Cross-basin",11.2359550561798
"1041",13,89,"Cross-basin",14.6067415730337
"1042",13,89,"Cross-basin",14.6067415730337
"1043",9,89,"Cross-basin",10.1123595505618
"1044",13,89,"Cross-basin",14.6067415730337
"1045",10,89,"Cross-basin",11.2359550561798
"1046",18,89,"Cross-basin",20.2247191011236
"1047",14,89,"Cross-basin",15.7303370786517
"1048",6,89,"Cross-basin",6.74157303370786
"1049",13,89,"Cross-basin",14.6067415730337
"1050",12,89,"Cross-basin",13.4831460674157
"1051",9,89,"Cross-basin",10.1123595505618
"1052",7,89,"Cross-basin",7.86516853932584
"1053",8,89,"Cross-basin",8.98876404494382
